accion;tipo;fecha_vencimiento;strike;volumen_contratos;posicion_abierta;fecha_boletin
MINI IBEX-35;CALL;Jun-26;17.850;-;100;12/05/26
MINI IBEX-35;CALL;Jun-26;17.900;-;102;12/05/26
MINI IBEX-35;CALL;Jun-26;17.950;-;1;12/05/26
MINI IBEX-35;CALL;Jun-26;18.000;5;10;12/05/26
MINI IBEX-35;CALL;Jun-26;18.100;-;12;12/05/26
MINI IBEX-35;CALL;Jun-26;18.200;-;3;12/05/26
MINI IBEX-35;CALL;Jun-26;18.300;10;100;12/05/26
MINI IBEX-35;CALL;Jun-26;18.400;-;100;12/05/26
MINI IBEX-35;CALL;Jun-26;18.500;-;100;12/05/26
MINI IBEX-35;CALL;Jun-26;18.950;-;1;12/05/26
MINI IBEX-35;CALL;Jul-26;15.000;-;5;12/05/26
MINI IBEX-35;CALL;Jul-26;15.400;-;1;12/05/26
MINI IBEX-35;CALL;Jul-26;15.500;1;2;12/05/26
MINI IBEX-35;CALL;Jul-26;15.600;-;1;12/05/26
MINI IBEX-35;CALL;Jul-26;16.000;-;4;12/05/26
MINI IBEX-35;CALL;Jul-26;16.400;-;1;12/05/26
MINI IBEX-35;CALL;Jul-26;16.450;1;-;12/05/26
MINI IBEX-35;CALL;Jul-26;16.600;-;1;12/05/26
MINI IBEX-35;CALL;Jul-26;16.700;-;1;12/05/26
MINI IBEX-35;CALL;Jul-26;17.100;-;1;12/05/26
MINI IBEX-35;CALL;Jul-26;17.350;-;1;12/05/26
MINI IBEX-35;CALL;Jul-26;17.400;-;2;12/05/26
MINI IBEX-35;CALL;Jul-26;17.500;2;-;12/05/26
MINI IBEX-35;CALL;Jul-26;17.600;-;1;12/05/26
MINI IBEX-35;CALL;Jul-26;18.100;-;1;12/05/26
MINI IBEX-35;CALL;Sep-26;13.000;-;1;12/05/26
MINI IBEX-35;CALL;Sep-26;13.100;-;2;12/05/26
MINI IBEX-35;CALL;Sep-26;13.500;-;2;12/05/26
MINI IBEX-35;CALL;Sep-26;13.600;-;1;12/05/26
MINI IBEX-35;CALL;Sep-26;13.700;-;2;12/05/26
MINI IBEX-35;CALL;Sep-26;13.900;-;1;12/05/26
MINI IBEX-35;CALL;Sep-26;14.000;2;5;12/05/26
MINI IBEX-35;CALL;Sep-26;14.100;-;2;12/05/26
MINI IBEX-35;CALL;Sep-26;14.200;-;1;12/05/26
MINI IBEX-35;CALL;Sep-26;14.300;-;1;12/05/26
MINI IBEX-35;CALL;Sep-26;14.400;-;2;12/05/26
MINI IBEX-35;CALL;Sep-26;14.500;-;4;12/05/26
MINI IBEX-35;CALL;Sep-26;14.600;-;5;12/05/26
MINI IBEX-35;CALL;Sep-26;14.700;-;3;12/05/26
MINI IBEX-35;CALL;Sep-26;15.000;-;11;12/05/26
MINI IBEX-35;CALL;Sep-26;15.200;-;2;12/05/26
MINI IBEX-35;CALL;Sep-26;15.400;-;5;12/05/26
MINI IBEX-35;CALL;Sep-26;15.500;-;27;12/05/26
MINI IBEX-35;CALL;Sep-26;15.600;-;1;12/05/26
MINI IBEX-35;CALL;Sep-26;15.700;-;4;12/05/26
MINI IBEX-35;CALL;Sep-26;15.800;-;1;12/05/26
MINI IBEX-35;CALL;Sep-26;15.900;-;7;12/05/26
MINI IBEX-35;CALL;Sep-26;16.000;-;6;12/05/26
MINI IBEX-35;CALL;Sep-26;16.100;-;1;12/05/26
MINI IBEX-35;CALL;Sep-26;16.300;-;1;12/05/26
MINI IBEX-35;CALL;Sep-26;16.400;-;3;12/05/26
MINI IBEX-35;CALL;Sep-26;16.500;-;1;12/05/26
MINI IBEX-35;CALL;Sep-26;16.600;1;1;12/05/26
MINI IBEX-35;CALL;Sep-26;16.700;-;2;12/05/26
MINI IBEX-35;CALL;Sep-26;16.800;-;1;12/05/26
MINI IBEX-35;CALL;Sep-26;17.000;-;1;12/05/26
MINI IBEX-35;CALL;Sep-26;17.200;-;2;12/05/26
MINI IBEX-35;CALL;Sep-26;17.400;-;3;12/05/26
MINI IBEX-35;CALL;Sep-26;17.500;-;1;12/05/26
MINI IBEX-35;CALL;Sep-26;17.600;-;2;12/05/26
MINI IBEX-35;CALL;Sep-26;17.700;-;2;12/05/26
MINI IBEX-35;CALL;Sep-26;17.800;-;2;12/05/26
MINI IBEX-35;CALL;Sep-26;18.000;-;3;12/05/26
MINI IBEX-35;CALL;Sep-26;18.100;-;2;12/05/26
MINI IBEX-35;CALL;Sep-26;18.200;-;2;12/05/26
MINI IBEX-35;CALL;Sep-26;18.300;-;2;12/05/26
MINI IBEX-35;CALL;Sep-26;18.400;-;3;12/05/26
MINI IBEX-35;CALL;Sep-26;19.400;-;12;12/05/26
MINI IBEX-35;CALL;Dic-26;8.600;-;1.250;12/05/26
MINI IBEX-35;CALL;Dic-26;10.900;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;11.300;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;11.500;-;2;12/05/26
MINI IBEX-35;CALL;Dic-26;12.200;-;2;12/05/26
MINI IBEX-35;CALL;Dic-26;12.300;-;5;12/05/26
MINI IBEX-35;CALL;Dic-26;12.400;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;12.500;-;8;12/05/26
MINI IBEX-35;CALL;Dic-26;12.600;-;6;12/05/26
MINI IBEX-35;CALL;Dic-26;12.900;-;7;12/05/26
MINI IBEX-35;CALL;Dic-26;13.000;-;7;12/05/26
MINI IBEX-35;CALL;Dic-26;13.100;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;13.200;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;13.500;-;504;12/05/26
MINI IBEX-35;CALL;Dic-26;13.600;-;5;12/05/26
MINI IBEX-35;CALL;Dic-26;13.700;-;2;12/05/26
MINI IBEX-35;CALL;Dic-26;14.000;-;1.025;12/05/26
MINI IBEX-35;CALL;Dic-26;14.200;-;3;12/05/26
MINI IBEX-35;CALL;Dic-26;14.300;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;14.500;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;14.800;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;14.900;-;3;12/05/26
MINI IBEX-35;CALL;Dic-26;15.000;-;2;12/05/26
MINI IBEX-35;CALL;Dic-26;15.500;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;15.600;-;32;12/05/26
MINI IBEX-35;CALL;Dic-26;15.700;-;2;12/05/26
MINI IBEX-35;CALL;Dic-26;15.800;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;16.000;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;16.300;-;10;12/05/26
MINI IBEX-35;CALL;Dic-26;16.400;-;6.000;12/05/26
MINI IBEX-35;CALL;Dic-26;16.500;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;16.600;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;16.700;-;1.505;12/05/26
MINI IBEX-35;CALL;Dic-26;16.800;-;3;12/05/26
MINI IBEX-35;CALL;Dic-26;16.900;-;4;12/05/26
MINI IBEX-35;CALL;Dic-26;17.000;-;9;12/05/26
MINI IBEX-35;CALL;Dic-26;17.100;2;5;12/05/26
MINI IBEX-35;CALL;Dic-26;17.200;-;5;12/05/26
MINI IBEX-35;CALL;Dic-26;17.300;-;4;12/05/26
MINI IBEX-35;CALL;Dic-26;17.400;-;6;12/05/26
MINI IBEX-35;CALL;Dic-26;17.500;-;1.000;12/05/26
MINI IBEX-35;CALL;Dic-26;17.600;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;17.700;-;5.011;12/05/26
MINI IBEX-35;CALL;Dic-26;17.800;-;5;12/05/26
MINI IBEX-35;CALL;Dic-26;17.900;-;5.001;12/05/26
MINI IBEX-35;CALL;Dic-26;18.000;-;9;12/05/26
MINI IBEX-35;CALL;Dic-26;18.100;-;2;12/05/26
MINI IBEX-35;CALL;Dic-26;18.200;-;8;12/05/26
MINI IBEX-35;CALL;Dic-26;18.500;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;18.800;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;19.100;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;19.400;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;19.700;-;1;12/05/26
MINI IBEX-35;CALL;Dic-26;20.000;-;1;12/05/26
MINI IBEX-35;CALL;Mar-27;13.000;-;3;12/05/26
MINI IBEX-35;CALL;Mar-27;13.800;-;32;12/05/26
MINI IBEX-35;CALL;Mar-27;16.500;-;1;12/05/26
MINI IBEX-35;CALL;Mar-27;17.000;-;1;12/05/26
MINI IBEX-35;CALL;Mar-27;17.500;-;20;12/05/26
MINI IBEX-35;CALL;Mar-27;18.000;-;750;12/05/26
MINI IBEX-35;CALL;Mar-27;21.600;-;2;12/05/26
MINI IBEX-35;CALL;Mar-27;21.800;-;1;12/05/26
MINI IBEX-35;CALL;Jun-27;13.000;-;2;12/05/26
MINI IBEX-35;CALL;Sep-27;12.100;-;32;12/05/26
MINI IBEX-35;CALL;Sep-27;12.200;-;32;12/05/26
MINI IBEX-35;CALL;Sep-27;12.300;-;32;12/05/26
MINI IBEX-35;CALL;Sep-27;12.400;-;32;12/05/26
MINI IBEX-35;CALL;Sep-27;14.200;-;32;12/05/26
MINI IBEX-35;CALL;Dic-27;13.400;-;250;12/05/26
MINI IBEX-35;CALL;Dic-27;14.700;-;1;12/05/26
MINI IBEX-35;CALL;Dic-27;15.400;-;32;12/05/26
MINI IBEX-35;CALL;Dic-27;15.700;-;32;12/05/26
MINI IBEX-35;CALL;Dic-27;15.800;-;32;12/05/26
MINI IBEX-35;CALL;Dic-28;16.800;-;1.800;12/05/26
ACCIONA;CALL;May-26;190,00;-;1;12/05/26
ACCIONA;CALL;May-26;195,00;-;1;12/05/26
ACCIONA;CALL;May-26;210,00;-;1;12/05/26
ACCIONA;CALL;May-26;220,00;-;1;12/05/26
ACCIONA;CALL;May-26;230,00;-;1;12/05/26
ACCIONA;CALL;May-26;240,00;-;1;12/05/26
ACCIONA;CALL;Jun-26;120,00;-;1;12/05/26
ACCIONA;CALL;Jun-26;220,00;-;1;12/05/26
ACCIONA;CALL;Jun-26;240,00;-;540;12/05/26
ACCIONA;CALL;Jun-26;260,00;1;1;12/05/26
ACCIONA;CALL;Sep-26;120,00;-;1;12/05/26
ACCIONA;CALL;Sep-26;170,00;-;1;12/05/26
ACCIONA;CALL;Sep-26;200,00;-;10;12/05/26
ACCIONA;CALL;Dic-26;175,00;-;2;12/05/26
ACCIONA;CALL;Dic-26;210,00;-;2;12/05/26
ACCIONA ENERGIA;CALL;Jun-26;19,00;-;1;12/05/26
ACCIONA ENERGIA;CALL;Jun-26;21,00;-;1;12/05/26
ACCIONA ENERGIA;CALL;Sep-26;20,00;-;3;12/05/26
ACCIONA ENERGIA;CALL;Dic-26;18,00;-;2;12/05/26
ACCIONA ENERGIA;CALL;Dic-26;19,00;-;3;12/05/26
ACCIONA ENERGIA;CALL;Dic-26;21,00;-;15;12/05/26
ACERINOX;CALL;May-26;10,50;-;2;12/05/26
ACERINOX;CALL;May-26;11,00;-;5;12/05/26
ACERINOX;CALL;May-26;12,00;-;6;12/05/26
ACERINOX;CALL;May-26;12,50;-;10;12/05/26
ACERINOX;CALL;May-26;13,00;-;30;12/05/26
ACERINOX;CALL;May-26;13,50;-;2;12/05/26
ACERINOX;CALL;May-26;14,50;-;1;12/05/26
ACERINOX;CALL;Jun-26;8,50;-;20;12/05/26
ACERINOX;CALL;Jun-26;9,25;-;20;12/05/26
ACERINOX;CALL;Jun-26;9,50;-;1;12/05/26
ACERINOX;CALL;Jun-26;10,00;-;61;12/05/26
ACERINOX;CALL;Jun-26;10,50;-;9;12/05/26
ACERINOX;CALL;Jun-26;11,50;-;37;12/05/26
ACERINOX;CALL;Jun-26;12,00;-;16;12/05/26
ACERINOX;CALL;Jun-26;12,50;-;202;12/05/26
ACERINOX;CALL;Jun-26;13,00;-;520;12/05/26
ACERINOX;CALL;Jun-26;13,50;-;10;12/05/26
ACERINOX;CALL;Jun-26;14,00;-;12;12/05/26
ACERINOX;CALL;Jul-26;14,00;-;1;12/05/26
ACERINOX;CALL;Sep-26;9,00;-;23;12/05/26
ACERINOX;CALL;Sep-26;9,50;-;43;12/05/26
ACERINOX;CALL;Sep-26;9,75;-;1;12/05/26
ACERINOX;CALL;Sep-26;10,00;-;10;12/05/26
ACERINOX;CALL;Sep-26;10,50;-;40;12/05/26
ACERINOX;CALL;Sep-26;11,00;-;150;12/05/26
ACERINOX;CALL;Sep-26;13,00;-;11;12/05/26
ACERINOX;CALL;Sep-26;14,00;-;10;12/05/26
ACERINOX;CALL;Sep-26;15,00;-;2;12/05/26
ACERINOX;CALL;Dic-26;9,50;-;1;12/05/26
ACERINOX;CALL;Dic-26;9,75;-;1;12/05/26
ACERINOX;CALL;Dic-26;10,00;-;97;12/05/26
ACERINOX;CALL;Dic-26;10,50;-;35;12/05/26
ACERINOX;CALL;Dic-26;11,00;-;51;12/05/26
ACERINOX;CALL;Dic-26;11,50;-;25;12/05/26
ACERINOX;CALL;Dic-26;12,00;-;75;12/05/26
ACERINOX;CALL;Dic-26;12,50;-;125;12/05/26
ACERINOX;CALL;Dic-26;13,50;10;10;12/05/26
ACERINOX;CALL;Mar-27;8,00;-;2;12/05/26
ACERINOX;CALL;Mar-27;10,00;-;175;12/05/26
ACERINOX;CALL;Mar-27;10,50;-;50;12/05/26
ACERINOX;CALL;Mar-27;11,00;-;130;12/05/26
ACERINOX;CALL;Mar-27;11,50;-;126;12/05/26
ACERINOX;CALL;Mar-27;12,00;-;70;12/05/26
ACERINOX;CALL;Jun-27;8,75;-;1;12/05/26
ACERINOX;CALL;Jun-27;10,00;-;243;12/05/26
ACERINOX;CALL;Sep-27;12,00;-;207;12/05/26
ACERINOX;CALL;Dic-27;12,00;-;150;12/05/26
ACERINOX;CALL;Mar-28;12,00;-;208;12/05/26
ACS;CALL;May-26;90,00;-;3;12/05/26
ACS;CALL;May-26;96,00;-;1;12/05/26
ACS;CALL;May-26;98,00;-;50;12/05/26
ACS;CALL;May-26;100,00;-;10;12/05/26
ACS;CALL;May-26;110,00;-;3;12/05/26
ACS;CALL;May-26;115,00;-;474;12/05/26
ACS;CALL;May-26;120,00;-;30;12/05/26
ACS;CALL;May-26;125,00;-;60;12/05/26
ACS;CALL;May-26;130,00;-;1;12/05/26
ACS;CALL;May-26;135,00;-;1;12/05/26
ACS;CALL;May-26;140,00;-;1;12/05/26
ACS;CALL;Jun-26;30,00;-;25;12/05/26
ACS;CALL;Jun-26;31,00;-;25;12/05/26
ACS;CALL;Jun-26;34,00;-;10;12/05/26
ACS;CALL;Jun-26;41,00;-;25;12/05/26
ACS;CALL;Jun-26;42,00;-;25;12/05/26
ACS;CALL;Jun-26;43,00;-;25;12/05/26
ACS;CALL;Jun-26;44,00;-;25;12/05/26
ACS;CALL;Jun-26;45,00;-;26;12/05/26
ACS;CALL;Jun-26;49,00;-;50;12/05/26
ACS;CALL;Jun-26;50,00;-;51;12/05/26
ACS;CALL;Jun-26;52,00;-;50;12/05/26
ACS;CALL;Jun-26;54,00;-;50;12/05/26
ACS;CALL;Jun-26;56,00;-;51;12/05/26
ACS;CALL;Jun-26;60,00;-;50;12/05/26
ACS;CALL;Jun-26;62,00;-;25;12/05/26
ACS;CALL;Jun-26;66,00;-;35;12/05/26
ACS;CALL;Jun-26;68,00;-;1;12/05/26
ACS;CALL;Jun-26;70,00;-;1;12/05/26
ACS;CALL;Jun-26;72,00;-;10;12/05/26
ACS;CALL;Jun-26;76,00;-;6;12/05/26
ACS;CALL;Jun-26;88,00;-;15;12/05/26
ACS;CALL;Jun-26;90,00;-;2;12/05/26
ACS;CALL;Jun-26;92,00;-;5;12/05/26
ACS;CALL;Jun-26;96,00;-;1;12/05/26
ACS;CALL;Jun-26;100,00;-;3;12/05/26
ACS;CALL;Jun-26;105,00;-;15;12/05/26
ACS;CALL;Jun-26;110,00;-;2;12/05/26
