fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
27/05/26;MINI IBEX-35;CALL;Jun-26;7.400;18380.9;66,76;1,00;;3
27/05/26;MINI IBEX-35;CALL;Jun-26;11.400;18380.9;48,79;1,00;;32
27/05/26;MINI IBEX-35;CALL;Jun-26;12.100;18380.9;45,65;1,00;;3
27/05/26;MINI IBEX-35;CALL;Jun-26;12.200;18380.9;45,20;1,00;;6
27/05/26;MINI IBEX-35;CALL;Jun-26;12.700;18380.9;42,95;1,00;;5
27/05/26;MINI IBEX-35;CALL;Jun-26;13.400;18380.9;39,81;1,00;;1
27/05/26;MINI IBEX-35;CALL;Jun-26;13.500;18380.9;39,36;1,00;;1
27/05/26;MINI IBEX-35;CALL;Jun-26;13.700;18380.9;38,46;1,00;;4
27/05/26;MINI IBEX-35;CALL;Jun-26;14.000;18380.9;37,11;1,00;;2
27/05/26;MINI IBEX-35;CALL;Jun-26;14.500;18380.9;34,87;1,00;;2
27/05/26;MINI IBEX-35;CALL;Jun-26;14.600;18380.9;34,42;1,00;;1
27/05/26;MINI IBEX-35;CALL;Jun-26;14.900;18380.9;33,07;0,99;;2
27/05/26;MINI IBEX-35;CALL;Jun-26;15.000;18380.9;32,62;0,99;;1
27/05/26;MINI IBEX-35;CALL;Jun-26;15.100;18380.9;32,17;0,99;;1
27/05/26;MINI IBEX-35;CALL;Jun-26;15.200;18380.9;31,72;0,99;;1
27/05/26;MINI IBEX-35;CALL;Jun-26;15.300;18380.9;31,27;0,99;;3
27/05/26;MINI IBEX-35;CALL;Jun-26;15.700;18380.9;29,48;0,98;;1
27/05/26;MINI IBEX-35;CALL;Jun-26;15.800;18380.9;29,03;0,98;;1
27/05/26;MINI IBEX-35;CALL;Jun-26;16.000;18380.9;28,13;0,98;;3
27/05/26;MINI IBEX-35;CALL;Jun-26;16.100;18380.9;27,68;0,97;;1
27/05/26;MINI IBEX-35;CALL;Jun-26;16.300;18380.9;26,78;0,96;;2
27/05/26;MINI IBEX-35;CALL;Jun-26;16.450;18380.9;26,11;0,96;;1
27/05/26;MINI IBEX-35;CALL;Jun-26;16.500;18380.9;25,88;0,95;;6
27/05/26;MINI IBEX-35;CALL;Jun-26;16.700;18380.9;24,99;0,94;;4
27/05/26;MINI IBEX-35;CALL;Jun-26;16.800;18380.9;24,54;0,93;;1
27/05/26;MINI IBEX-35;CALL;Jun-26;17.000;18380.9;23,64;0,91;;3
27/05/26;MINI IBEX-35;CALL;Jun-26;17.050;18380.9;23,41;0,91;;1
27/05/26;MINI IBEX-35;CALL;Jun-26;17.100;18380.9;23,19;0,90;;3
27/05/26;MINI IBEX-35;CALL;Jun-26;17.200;18380.9;22,74;0,88;;4
27/05/26;MINI IBEX-35;CALL;Jun-26;17.250;18380.9;22,51;0,88;;100
27/05/26;MINI IBEX-35;CALL;Jun-26;17.300;18380.9;22,29;0,87;;2
27/05/26;MINI IBEX-35;CALL;Jun-26;17.350;18380.9;22,07;0,86;;80
27/05/26;MINI IBEX-35;CALL;Jun-26;17.400;18380.9;21,84;0,85;;3
27/05/26;MINI IBEX-35;CALL;Jun-26;17.500;18380.9;21,39;0,83;;10
27/05/26;MINI IBEX-35;CALL;Jun-26;17.600;18380.9;20,94;0,81;;208
27/05/26;MINI IBEX-35;CALL;Jun-26;17.650;18380.9;20,72;0,79;;100
27/05/26;MINI IBEX-35;CALL;Jun-26;17.700;18380.9;20,49;0,78;;108
27/05/26;MINI IBEX-35;CALL;Jun-26;17.750;18380.9;20,27;0,77;;201
27/05/26;MINI IBEX-35;CALL;Jun-26;17.800;18380.9;20,04;0,75;;103
27/05/26;MINI IBEX-35;CALL;Jun-26;17.850;18380.9;19,82;0,74;;1
27/05/26;MINI IBEX-35;CALL;Jun-26;17.900;18380.9;19,59;0,72;;8
27/05/26;MINI IBEX-35;CALL;Jun-26;17.950;18380.9;19,37;0,70;;2
27/05/26;MINI IBEX-35;CALL;Jun-26;18.000;18380.9;19,15;0,68;1;18
27/05/26;MINI IBEX-35;CALL;Jun-26;18.050;18380.9;18,92;0,66;;5
27/05/26;MINI IBEX-35;CALL;Jun-26;18.100;18380.9;18,70;0,64;;12
27/05/26;MINI IBEX-35;CALL;Jun-26;18.150;18380.9;18,47;0,62;;16
