fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
18/05/26;MINI IBEX-35;CALL;May-26 w4 17.500;;17755.1;24,53;0,69;;1
18/05/26;MINI IBEX-35;CALL;May-26 w4 17.550;;17755.1;24,29;0,66;5;5
18/05/26;MINI IBEX-35;CALL;May-26 w4 17.600;;17755.1;24,04;0,62;;2
18/05/26;MINI IBEX-35;CALL;May-26 w4 17.700;;17755.1;23,55;0,53;1;2
18/05/26;MINI IBEX-35;CALL;May-26 w4 17.850;;17755.1;23,18;0,39;1;3
18/05/26;MINI IBEX-35;CALL;May-26 w4 17.900;;17755.1;23,08;0,35;;1
18/05/26;MINI IBEX-35;CALL;May-26 w4 18.000;;17755.1;22,88;0,27;;1
18/05/26;MINI IBEX-35;CALL;May-26 w4 18.025;;17755.1;22,83;0,25;2;1
18/05/26;MINI IBEX-35;CALL;May-26 w4 18.075;;17755.1;22,73;0,21;1;1
18/05/26;MINI IBEX-35;CALL;May-26 w4 18.100;;17755.1;22,68;0,19;;2
18/05/26;MINI IBEX-35;CALL;May-26 w4 18.275;;17755.1;22,34;0,10;64;64
18/05/26;MINI IBEX-35;CALL;May-26 w4 18.300;;17755.1;22,29;0,09;62;62
18/05/26;MINI IBEX-35;CALL;May-26 w4 18.350;;17755.1;22,19;0,07;63;63
18/05/26;MINI IBEX-35;CALL;May-26 w4 18.400;;17755.1;22,09;0,06;63;64
18/05/26;MINI IBEX-35;CALL;May-26 w4 18.500;;17755.1;21,89;0,03;;4
18/05/26;MINI IBEX-35;CALL;May-26 w4 18.550;;17755.1;21,79;0,02;;1
18/05/26;MINI IBEX-35;CALL;May-26 w4 18.900;;17755.1;21,10;;;1
18/05/26;MINI IBEX-35;CALL;May-26 w4 19.000;;17755.1;20,90;;;2
18/05/26;MINI IBEX-35;CALL;May-26 w4 19.100;;17755.1;20,71;;;1
18/05/26;MINI IBEX-35;CALL;May-26 w5 17.800;;17755.1;21,21;0,46;2;2
18/05/26;MINI IBEX-35;CALL;May-26 w5 17.950;;17755.1;20,91;0,37;;1
18/05/26;MINI IBEX-35;CALL;May-26 w5 18.000;;17755.1;20,80;0,34;;3
18/05/26;MINI IBEX-35;CALL;May-26 w5 18.300;;17755.1;20,19;0,19;;5
18/05/26;MINI IBEX-35;CALL;May-26 w5 18.500;;17755.1;19,78;0,11;;2
18/05/26;MINI IBEX-35;CALL;May-26 w5 18.600;;17755.1;19,57;0,08;;1
18/05/26;MINI IBEX-35;CALL;May-26 w5 19.300;;17755.1;18,14;;;1
18/05/26;MINI IBEX-35;CALL;Jun-26 w1 18.000;;17755.1;20,34;0,38;2;
18/05/26;MINI IBEX-35;CALL;Jun-26 w1 18.100;;17755.1;20,14;0,33;;1
18/05/26;MINI IBEX-35;CALL;Jun-26 w1 18.300;;17755.1;19,72;0,25;1;1
18/05/26;MINI IBEX-35;CALL;Jun-26 w1 18.350;;17755.1;19,62;0,23;1;1
18/05/26;MINI IBEX-35;CALL;Jun-26;7.400;17755.1;67,62;1,00;;3
18/05/26;MINI IBEX-35;CALL;Jun-26;11.400;17755.1;49,50;1,00;;32
18/05/26;MINI IBEX-35;CALL;Jun-26;12.100;17755.1;46,32;1,00;;3
18/05/26;MINI IBEX-35;CALL;Jun-26;12.200;17755.1;45,87;1,00;1;6
18/05/26;MINI IBEX-35;CALL;Jun-26;12.700;17755.1;43,61;0,99;;5
18/05/26;MINI IBEX-35;CALL;Jun-26;13.400;17755.1;40,44;0,99;;1
18/05/26;MINI IBEX-35;CALL;Jun-26;13.500;17755.1;39,98;0,99;;1
18/05/26;MINI IBEX-35;CALL;Jun-26;13.700;17755.1;39,08;0,99;;4
18/05/26;MINI IBEX-35;CALL;Jun-26;14.000;17755.1;37,72;0,98;;2
18/05/26;MINI IBEX-35;CALL;Jun-26;14.500;17755.1;35,45;0,97;;2
18/05/26;MINI IBEX-35;CALL;Jun-26;14.600;17755.1;35,00;0,97;;1
18/05/26;MINI IBEX-35;CALL;Jun-26;14.900;17755.1;33,64;0,96;;2
18/05/26;MINI IBEX-35;CALL;Jun-26;15.000;17755.1;33,19;0,96;;1
18/05/26;MINI IBEX-35;CALL;Jun-26;15.100;17755.1;32,73;0,95;;1
18/05/26;MINI IBEX-35;CALL;Jun-26;15.200;17755.1;32,28;0,95;;1
18/05/26;MINI IBEX-35;CALL;Jun-26;15.300;17755.1;31,83;0,94;;3
