fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
22/06/26;MINI IBEX-35;CALL;Jul-26;17.000;19542.3;24,20;0,98;;1
22/06/26;MINI IBEX-35;CALL;Jul-26;17.300;19542.3;22,98;0,98;;100
22/06/26;MINI IBEX-35;CALL;Jul-26;17.500;19542.3;22,16;0,97;;1
22/06/26;MINI IBEX-35;CALL;Jul-26;17.600;19542.3;21,75;0,96;;100
22/06/26;MINI IBEX-35;CALL;Jul-26;17.850;19542.3;20,73;0,95;;100
22/06/26;MINI IBEX-35;CALL;Jul-26;17.900;19542.3;20,53;0,94;;2
22/06/26;MINI IBEX-35;CALL;Jul-26;18.000;19542.3;20,12;0,94;;8
22/06/26;MINI IBEX-35;CALL;Jul-26;18.050;19542.3;19,91;0,93;;1
22/06/26;MINI IBEX-35;CALL;Jul-26;18.100;19542.3;19,71;0,93;;105
22/06/26;MINI IBEX-35;CALL;Jul-26;18.150;19542.3;19,51;0,92;;105
22/06/26;MINI IBEX-35;CALL;Jul-26;18.200;19542.3;19,30;0,91;;4
22/06/26;MINI IBEX-35;CALL;Jul-26;18.250;19542.3;19,10;0,91;;3
22/06/26;MINI IBEX-35;CALL;Jul-26;18.300;19542.3;18,89;0,90;;3
22/06/26;MINI IBEX-35;CALL;Jul-26;18.350;19542.3;18,69;0,89;;2
22/06/26;MINI IBEX-35;CALL;Jul-26;18.400;19542.3;18,48;0,89;;5
22/06/26;MINI IBEX-35;CALL;Jul-26;18.450;19542.3;18,28;0,88;;4
22/06/26;MINI IBEX-35;CALL;Jul-26;18.500;19542.3;18,08;0,87;;35
22/06/26;MINI IBEX-35;CALL;Jul-26;18.550;19542.3;17,87;0,86;;10
22/06/26;MINI IBEX-35;CALL;Jul-26;18.600;19542.3;17,67;0,85;;6
22/06/26;MINI IBEX-35;CALL;Jul-26;18.700;19542.3;17,26;0,83;;1
22/06/26;MINI IBEX-35;CALL;Jul-26;18.800;19542.3;16,85;0,80;;24
22/06/26;MINI IBEX-35;CALL;Jul-26;18.850;19542.3;16,65;0,78;1;11
22/06/26;MINI IBEX-35;CALL;Jul-26;18.900;19542.3;16,44;0,77;;10
22/06/26;MINI IBEX-35;CALL;Jul-26;18.950;19542.3;16,24;0,75;;1
22/06/26;MINI IBEX-35;CALL;Jul-26;19.000;19542.3;16,03;0,74;1;32
22/06/26;MINI IBEX-35;CALL;Jul-26;19.050;19542.3;15,83;0,72;;2
22/06/26;MINI IBEX-35;CALL;Jul-26;19.100;19542.3;15,62;0,70;1;3
22/06/26;MINI IBEX-35;CALL;Jul-26;19.200;19542.3;15,22;0,66;1;14
22/06/26;MINI IBEX-35;CALL;Jul-26;19.250;19542.3;15,01;0,63;;102
22/06/26;MINI IBEX-35;CALL;Jul-26;19.300;19542.3;14,81;0,61;2;10
22/06/26;MINI IBEX-35;CALL;Jul-26;19.350;19542.3;14,60;0,58;;2
22/06/26;MINI IBEX-35;CALL;Jul-26;19.400;19542.3;14,40;0,56;2;7
22/06/26;MINI IBEX-35;CALL;Jul-26;19.450;19542.3;14,19;0,53;;2
22/06/26;MINI IBEX-35;CALL;Jul-26;19.500;19542.3;14,00;0,51;9;20
22/06/26;MINI IBEX-35;CALL;Jul-26;19.550;19542.3;13,91;0,48;2;22
22/06/26;MINI IBEX-35;CALL;Jul-26;19.600;19542.3;13,83;0,45;3;2
22/06/26;MINI IBEX-35;CALL;Jul-26;19.650;19542.3;13,75;0,42;;2
22/06/26;MINI IBEX-35;CALL;Jul-26;19.700;19542.3;13,67;0,39;2;8
22/06/26;MINI IBEX-35;CALL;Jul-26;19.800;19542.3;13,51;0,34;2;18
22/06/26;MINI IBEX-35;CALL;Jul-26;19.850;19542.3;13,43;0,31;;2
22/06/26;MINI IBEX-35;CALL;Jul-26;19.900;19542.3;13,35;0,29;;15
22/06/26;MINI IBEX-35;CALL;Jul-26;19.950;19542.3;13,27;0,26;;6
22/06/26;MINI IBEX-35;CALL;Jul-26;20.000;19542.3;13,18;0,24;6;54
22/06/26;MINI IBEX-35;CALL;Jul-26;20.100;19542.3;13,02;0,19;;4
22/06/26;MINI IBEX-35;CALL;Jul-26;20.200;19542.3;12,86;0,15;;1
22/06/26;MINI IBEX-35;CALL;Ago-26;16.500;19542.3;25,97;0,95;;4
22/06/26;MINI IBEX-35;CALL;Ago-26;17.000;19542.3;24,25;0,92;;1
22/06/26;MINI IBEX-35;CALL;Ago-26;17.500;19542.3;22,53;0,89;;1
22/06/26;MINI IBEX-35;CALL;Ago-26;17.700;19542.3;21,84;0,87;;1
22/06/26;MINI IBEX-35;CALL;Ago-26;18.050;19542.3;20,63;0,83;;1
22/06/26;MINI IBEX-35;CALL;Ago-26;18.150;19542.3;20,28;0,82;;4
22/06/26;MINI IBEX-35;CALL;Ago-26;18.200;19542.3;20,11;0,81;;1
22/06/26;MINI IBEX-35;CALL;Ago-26;18.300;19542.3;19,77;0,80;;2
22/06/26;MINI IBEX-35;CALL;Ago-26;18.350;19542.3;19,60;0,79;;1
22/06/26;MINI IBEX-35;CALL;Ago-26;18.400;19542.3;19,42;0,78;;2
22/06/26;MINI IBEX-35;CALL;Ago-26;18.450;19542.3;19,25;0,77;;1
22/06/26;MINI IBEX-35;CALL;Ago-26;18.500;19542.3;19,08;0,77;;6
22/06/26;MINI IBEX-35;CALL;Ago-26;18.600;19542.3;18,73;0,75;;1
22/06/26;MINI IBEX-35;CALL;Ago-26;18.800;19542.3;18,04;0,71;;1
22/06/26;MINI IBEX-35;CALL;Ago-26;18.900;19542.3;17,70;0,68;1;1
22/06/26;MINI IBEX-35;CALL;Ago-26;19.100;19542.3;17,01;0,64;;1
22/06/26;MINI IBEX-35;CALL;Ago-26;19.200;19542.3;16,66;0,61;;1
22/06/26;MINI IBEX-35;CALL;Ago-26;19.350;19542.3;16,15;0,57;;2
22/06/26;MINI IBEX-35;CALL;Ago-26;19.400;19542.3;15,97;0,55;1;4
22/06/26;MINI IBEX-35;CALL;Ago-26;19.500;19542.3;15,63;0,52;2;4
22/06/26;MINI IBEX-35;CALL;Ago-26;19.600;19542.3;15,43;0,49;;42
22/06/26;MINI IBEX-35;CALL;Ago-26;19.650;19542.3;15,35;0,47;1;1
22/06/26;MINI IBEX-35;CALL;Ago-26;19.900;19542.3;14,97;0,39;;1
22/06/26;MINI IBEX-35;CALL;Ago-26;20.200;19542.3;14,52;0,29;1;2
22/06/26;MINI IBEX-35;CALL;Sep-26;7.500;19542.3;52,02;0,99;;3
22/06/26;MINI IBEX-35;CALL;Sep-26;12.200;19542.3;37,92;0,99;;32
22/06/26;MINI IBEX-35;CALL;Sep-26;14.000;19542.3;32,52;0,98;;5
22/06/26;MINI IBEX-35;CALL;Sep-26;15.000;19542.3;29,52;0,97;;2
22/06/26;MINI IBEX-35;CALL;Sep-26;15.500;19542.3;28,02;0,95;;1
22/06/26;MINI IBEX-35;CALL;Sep-26;16.400;19542.3;25,32;0,92;;3
22/06/26;MINI IBEX-35;CALL;Sep-26;16.500;19542.3;25,02;0,92;;1
22/06/26;MINI IBEX-35;CALL;Sep-26;17.000;19542.3;23,52;0,89;;3
22/06/26;MINI IBEX-35;CALL;Sep-26;17.200;19542.3;22,92;0,88;;1
22/06/26;MINI IBEX-35;CALL;Sep-26;17.300;19542.3;22,62;0,87;;5
22/06/26;MINI IBEX-35;CALL;Sep-26;17.400;19542.3;22,32;0,86;;3
22/06/26;MINI IBEX-35;CALL;Sep-26;17.500;19542.3;22,02;0,85;;6
22/06/26;MINI IBEX-35;CALL;Sep-26;17.600;19542.3;21,72;0,84;;2
22/06/26;MINI IBEX-35;CALL;Sep-26;18.000;19542.3;20,52;0,80;;102
22/06/26;MINI IBEX-35;CALL;Sep-26;18.100;19542.3;20,22;0,79;;1
22/06/26;MINI IBEX-35;CALL;Sep-26;18.200;19542.3;19,92;0,78;;7
22/06/26;MINI IBEX-35;CALL;Sep-26;18.300;19542.3;19,62;0,76;;3
22/06/26;MINI IBEX-35;CALL;Sep-26;18.400;19542.3;19,32;0,75;;1
22/06/26;MINI IBEX-35;CALL;Sep-26;18.500;19542.3;19,02;0,73;;15
22/06/26;MINI IBEX-35;CALL;Sep-26;18.600;19542.3;18,72;0,72;;1
22/06/26;MINI IBEX-35;CALL;Sep-26;18.700;19542.3;18,42;0,70;;1
22/06/26;MINI IBEX-35;CALL;Sep-26;18.900;19542.3;17,82;0,66;;1
22/06/26;MINI IBEX-35;CALL;Sep-26;19.000;19542.3;17,52;0,64;;8
22/06/26;MINI IBEX-35;CALL;Sep-26;19.100;19542.3;17,22;0,62;1;15
22/06/26;MINI IBEX-35;CALL;Sep-26;19.200;19542.3;16,92;0,60;;1
