fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
18/08/26;MINI IBEX-35;CALL;Ago-26;16.500;19934.9;29,73;1,00;;4
18/08/26;MINI IBEX-35;CALL;Ago-26;17.000;19934.9;27,56;1,00;;1
18/08/26;MINI IBEX-35;CALL;Ago-26;17.500;19934.9;25,39;1,00;;1
18/08/26;MINI IBEX-35;CALL;Ago-26;17.700;19934.9;24,52;1,00;;1
18/08/26;MINI IBEX-35;CALL;Ago-26;18.000;19934.9;23,22;1,00;;13
18/08/26;MINI IBEX-35;CALL;Ago-26;18.050;19934.9;23,00;1,00;;1
18/08/26;MINI IBEX-35;CALL;Ago-26;18.150;19934.9;22,56;1,00;;4
18/08/26;MINI IBEX-35;CALL;Ago-26;18.200;19934.9;22,35;1,00;;1
18/08/26;MINI IBEX-35;CALL;Ago-26;18.300;19934.9;21,91;1,00;;2
18/08/26;MINI IBEX-35;CALL;Ago-26;18.350;19934.9;21,70;1,00;;1
18/08/26;MINI IBEX-35;CALL;Ago-26;18.400;19934.9;21,48;1,00;;6
18/08/26;MINI IBEX-35;CALL;Ago-26;18.450;19934.9;21,26;1,00;;1
18/08/26;MINI IBEX-35;CALL;Ago-26;18.500;19934.9;21,04;1,00;;12
18/08/26;MINI IBEX-35;CALL;Ago-26;18.600;19934.9;20,61;1,00;;3
18/08/26;MINI IBEX-35;CALL;Ago-26;18.800;19934.9;19,74;1,00;;6
18/08/26;MINI IBEX-35;CALL;Ago-26;18.850;19934.9;19,52;1,00;;1
18/08/26;MINI IBEX-35;CALL;Ago-26;18.900;19934.9;19,31;1,00;;6
18/08/26;MINI IBEX-35;CALL;Ago-26;19.000;19934.9;18,87;1,00;;21
18/08/26;MINI IBEX-35;CALL;Ago-26;19.100;19934.9;18,44;0,99;;3
18/08/26;MINI IBEX-35;CALL;Ago-26;19.150;19934.9;18,22;0,99;;1
18/08/26;MINI IBEX-35;CALL;Ago-26;19.200;19934.9;18,00;0,99;;78
18/08/26;MINI IBEX-35;CALL;Ago-26;19.300;19934.9;17,57;0,98;;9
18/08/26;MINI IBEX-35;CALL;Ago-26;19.350;19934.9;17,35;0,97;;7
18/08/26;MINI IBEX-35;CALL;Ago-26;19.400;19934.9;17,13;0,96;;6
18/08/26;MINI IBEX-35;CALL;Ago-26;19.450;19934.9;16,92;0,95;;2
18/08/26;MINI IBEX-35;CALL;Ago-26;19.500;19934.9;16,70;0,93;;26
18/08/26;MINI IBEX-35;CALL;Ago-26;19.550;19934.9;16,48;0,91;;2
18/08/26;MINI IBEX-35;CALL;Ago-26;19.600;19934.9;16,26;0,88;3;60
18/08/26;MINI IBEX-35;CALL;Ago-26;19.650;19934.9;16,05;0,85;;6
18/08/26;MINI IBEX-35;CALL;Ago-26;19.700;19934.9;15,83;0,81;;108
18/08/26;MINI IBEX-35;CALL;Ago-26;19.750;19934.9;15,61;0,76;;100
18/08/26;MINI IBEX-35;CALL;Ago-26;19.800;19934.9;15,39;0,70;10;130
18/08/26;MINI IBEX-35;CALL;Ago-26;19.850;19934.9;15,18;0,64;;102
18/08/26;MINI IBEX-35;CALL;Ago-26;19.900;19934.9;14,96;0,57;1;112
18/08/26;MINI IBEX-35;CALL;Ago-26;19.950;19934.9;14,75;0,50;;70
18/08/26;MINI IBEX-35;CALL;Ago-26;19.975;19934.9;14,71;0,46;;9
18/08/26;MINI IBEX-35;CALL;Ago-26;20.000;19934.9;14,67;0,42;20;209
18/08/26;MINI IBEX-35;CALL;Ago-26;20.050;19934.9;14,58;0,35;10;22
18/08/26;MINI IBEX-35;CALL;Ago-26;20.100;19934.9;14,49;0,28;;96
18/08/26;MINI IBEX-35;CALL;Ago-26;20.125;19934.9;14,45;0,25;;10
18/08/26;MINI IBEX-35;CALL;Ago-26;20.150;19934.9;14,41;0,22;;14
18/08/26;MINI IBEX-35;CALL;Ago-26;20.175;19934.9;14,36;0,19;;1
18/08/26;MINI IBEX-35;CALL;Ago-26;20.200;19934.9;14,32;0,17;6;44
18/08/26;MINI IBEX-35;CALL;Ago-26;20.225;19934.9;14,28;0,14;1;2
18/08/26;MINI IBEX-35;CALL;Ago-26;20.250;19934.9;14,23;0,12;;6
18/08/26;MINI IBEX-35;CALL;Ago-26;20.275;19934.9;14,19;0,10;;1
18/08/26;MINI IBEX-35;CALL;Ago-26;20.300;19934.9;14,14;0,09;10;24
18/08/26;MINI IBEX-35;CALL;Ago-26;20.350;19934.9;14,06;0,06;;11
18/08/26;MINI IBEX-35;CALL;Ago-26;20.375;19934.9;14,01;0,05;;1
18/08/26;MINI IBEX-35;CALL;Ago-26;20.400;19934.9;13,97;0,04;43;61
18/08/26;MINI IBEX-35;CALL;Ago-26;20.425;19934.9;13,93;0,03;;37
18/08/26;MINI IBEX-35;CALL;Ago-26;20.450;19934.9;13,88;0,02;;43
18/08/26;MINI IBEX-35;CALL;Ago-26;20.500;19934.9;13,80;0,02;;45
18/08/26;MINI IBEX-35;CALL;Ago-26;20.600;19934.9;13,62;;;34
18/08/26;MINI IBEX-35;CALL;Ago-26;20.700;19934.9;13,45;;;5
18/08/26;MINI IBEX-35;CALL;Ago-26;20.800;19934.9;13,28;;;2
18/08/26;MINI IBEX-35;CALL;Ago-26;20.900;19934.9;13,10;;;1
18/08/26;MINI IBEX-35;CALL;Ago-26;21.000;19934.9;12,93;;;2
18/08/26;MINI IBEX-35;CALL;Ago-26;21.050;19934.9;12,84;;;1
18/08/26;MINI IBEX-35;CALL;Sep-26;7.500;19934.9;61,82;1,00;;3
18/08/26;MINI IBEX-35;CALL;Sep-26;12.200;19934.9;43,95;1,00;;32
18/08/26;MINI IBEX-35;CALL;Sep-26;14.000;19934.9;37,11;1,00;;5
18/08/26;MINI IBEX-35;CALL;Sep-26;15.000;19934.9;33,31;1,00;;2
18/08/26;MINI IBEX-35;CALL;Sep-26;15.500;19934.9;31,41;1,00;;1
18/08/26;MINI IBEX-35;CALL;Sep-26;16.000;19934.9;29,51;0,99;;5.500
18/08/26;MINI IBEX-35;CALL;Sep-26;16.400;19934.9;27,99;0,99;;3
18/08/26;MINI IBEX-35;CALL;Sep-26;16.500;19934.9;27,60;0,99;;1
18/08/26;MINI IBEX-35;CALL;Sep-26;17.000;19934.9;25,70;0,98;;3
18/08/26;MINI IBEX-35;CALL;Sep-26;17.200;19934.9;24,94;0,98;;1
18/08/26;MINI IBEX-35;CALL;Sep-26;17.300;19934.9;24,56;0,98;;5
18/08/26;MINI IBEX-35;CALL;Sep-26;17.400;19934.9;24,18;0,97;;3
18/08/26;MINI IBEX-35;CALL;Sep-26;17.500;19934.9;23,80;0,97;;7
18/08/26;MINI IBEX-35;CALL;Sep-26;17.600;19934.9;23,42;0,97;;2
18/08/26;MINI IBEX-35;CALL;Sep-26;18.000;19934.9;21,90;0,95;;103
18/08/26;MINI IBEX-35;CALL;Sep-26;18.100;19934.9;21,52;0,94;;1
18/08/26;MINI IBEX-35;CALL;Sep-26;18.200;19934.9;21,14;0,94;;6
18/08/26;MINI IBEX-35;CALL;Sep-26;18.300;19934.9;20,76;0,93;;3
18/08/26;MINI IBEX-35;CALL;Sep-26;18.400;19934.9;20,38;0,92;;2
18/08/26;MINI IBEX-35;CALL;Sep-26;18.500;19934.9;20,00;0,91;1;24
18/08/26;MINI IBEX-35;CALL;Sep-26;18.600;19934.9;19,62;0,90;;1
18/08/26;MINI IBEX-35;CALL;Sep-26;18.700;19934.9;19,24;0,89;;1
18/08/26;MINI IBEX-35;CALL;Sep-26;18.900;19934.9;18,48;0,85;;2
18/08/26;MINI IBEX-35;CALL;Sep-26;18.950;19934.9;18,29;0,85;;2
18/08/26;MINI IBEX-35;CALL;Sep-26;19.000;19934.9;18,10;0,84;;9
18/08/26;MINI IBEX-35;CALL;Sep-26;19.100;19934.9;17,72;0,82;;18
18/08/26;MINI IBEX-35;CALL;Sep-26;19.200;19934.9;17,34;0,79;;4
18/08/26;MINI IBEX-35;CALL;Sep-26;19.250;19934.9;17,15;0,78;;1
18/08/26;MINI IBEX-35;CALL;Sep-26;19.300;19934.9;16,96;0,77;;4
18/08/26;MINI IBEX-35;CALL;Sep-26;19.350;19934.9;16,77;0,75;;5
18/08/26;MINI IBEX-35;CALL;Sep-26;19.400;19934.9;16,58;0,74;;11
18/08/26;MINI IBEX-35;CALL;Sep-26;19.450;19934.9;16,39;0,72;;3
18/08/26;MINI IBEX-35;CALL;Sep-26;19.500;19934.9;16,20;0,71;;37
18/08/26;MINI IBEX-35;CALL;Sep-26;19.550;19934.9;16,01;0,69;;1
18/08/26;MINI IBEX-35;CALL;Sep-26;19.650;19934.9;15,63;0,65;;1
18/08/26;MINI IBEX-35;CALL;Sep-26;19.700;19934.9;15,44;0,63;;4
18/08/26;MINI IBEX-35;CALL;Sep-26;19.750;19934.9;15,25;0,61;;3
18/08/26;MINI IBEX-35;CALL;Sep-26;19.800;19934.9;15,06;0,59;;8
18/08/26;MINI IBEX-35;CALL;Sep-26;19.900;19934.9;14,68;0,55;3;113
18/08/26;MINI IBEX-35;CALL;Sep-26;19.950;19934.9;14,49;0,53;;2
18/08/26;MINI IBEX-35;CALL;Sep-26;20.000;19934.9;14,32;0,50;2;84
18/08/26;MINI IBEX-35;CALL;Sep-26;20.050;19934.9;14,24;0,48;1;11
18/08/26;MINI IBEX-35;CALL;Sep-26;20.100;19934.9;14,16;0,46;;7
18/08/26;MINI IBEX-35;CALL;Sep-26;20.150;19934.9;14,08;0,43;;1
18/08/26;MINI IBEX-35;CALL;Sep-26;20.200;19934.9;14,00;0,41;1;4
18/08/26;MINI IBEX-35;CALL;Sep-26;20.250;19934.9;13,93;0,38;;11
18/08/26;MINI IBEX-35;CALL;Sep-26;20.300;19934.9;13,85;0,36;;45
18/08/26;MINI IBEX-35;CALL;Sep-26;20.400;19934.9;13,69;0,31;;2
18/08/26;MINI IBEX-35;CALL;Sep-26;20.450;19934.9;13,61;0,29;;1
18/08/26;MINI IBEX-35;CALL;Sep-26;20.500;19934.9;13,53;0,27;;7
18/08/26;MINI IBEX-35;CALL;Sep-26;20.550;19934.9;13,46;0,25;;1
18/08/26;MINI IBEX-35;CALL;Sep-26;20.600;19934.9;13,38;0,23;;5
18/08/26;MINI IBEX-35;CALL;Sep-26;20.650;19934.9;13,30;0,21;;100
18/08/26;MINI IBEX-35;CALL;Sep-26;20.700;19934.9;13,22;0,19;;103
18/08/26;MINI IBEX-35;CALL;Sep-26;20.750;19934.9;13,14;0,17;;100
18/08/26;MINI IBEX-35;CALL;Sep-26;20.800;19934.9;13,06;0,15;;3
18/08/26;MINI IBEX-35;CALL;Sep-26;20.900;19934.9;12,91;0,12;;5
18/08/26;MINI IBEX-35;CALL;Sep-26;21.000;19934.9;12,75;0,10;1;13
18/08/26;MINI IBEX-35;CALL;Sep-26;21.100;19934.9;12,59;0,07;;1
18/08/26;MINI IBEX-35;CALL;Sep-26;21.200;19934.9;12,44;0,06;;21
18/08/26;MINI IBEX-35;CALL;Sep-26;21.300;19934.9;12,28;0,04;;5
18/08/26;MINI IBEX-35;CALL;Sep-26;24.000;19934.9;8,05;;;5.500
18/08/26;MINI IBEX-35;CALL;Oct-26;19.450;19934.9;16,81;0,66;;1
