fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
14/08/26;MINI IBEX-35;CALL;Ago-26;16.500;20156.6;25,94;1,00;;4
14/08/26;MINI IBEX-35;CALL;Ago-26;17.000;20156.6;23,85;1,00;;1
14/08/26;MINI IBEX-35;CALL;Ago-26;17.500;20156.6;21,76;1,00;;1
14/08/26;MINI IBEX-35;CALL;Ago-26;17.700;20156.6;20,92;1,00;;1
14/08/26;MINI IBEX-35;CALL;Ago-26;18.000;20156.6;19,67;1,00;;13
14/08/26;MINI IBEX-35;CALL;Ago-26;18.050;20156.6;19,46;1,00;;1
14/08/26;MINI IBEX-35;CALL;Ago-26;18.150;20156.6;19,04;1,00;;4
14/08/26;MINI IBEX-35;CALL;Ago-26;18.200;20156.6;18,83;1,00;;1
14/08/26;MINI IBEX-35;CALL;Ago-26;18.300;20156.6;18,41;1,00;;2
14/08/26;MINI IBEX-35;CALL;Ago-26;18.350;20156.6;18,20;1,00;;1
14/08/26;MINI IBEX-35;CALL;Ago-26;18.400;20156.6;17,99;1,00;;6
14/08/26;MINI IBEX-35;CALL;Ago-26;18.450;20156.6;17,79;1,00;;1
14/08/26;MINI IBEX-35;CALL;Ago-26;18.500;20156.6;17,58;1,00;;12
14/08/26;MINI IBEX-35;CALL;Ago-26;18.600;20156.6;17,16;1,00;;3
14/08/26;MINI IBEX-35;CALL;Ago-26;18.800;20156.6;16,32;1,00;;6
14/08/26;MINI IBEX-35;CALL;Ago-26;18.850;20156.6;16,11;1,00;;1
14/08/26;MINI IBEX-35;CALL;Ago-26;18.900;20156.6;15,90;1,00;;6
14/08/26;MINI IBEX-35;CALL;Ago-26;19.000;20156.6;15,48;1,00;;21
14/08/26;MINI IBEX-35;CALL;Ago-26;19.100;20156.6;15,07;0,99;;3
14/08/26;MINI IBEX-35;CALL;Ago-26;19.150;20156.6;14,86;0,99;;1
14/08/26;MINI IBEX-35;CALL;Ago-26;19.200;20156.6;14,65;0,99;;78
14/08/26;MINI IBEX-35;CALL;Ago-26;19.300;20156.6;14,23;0,99;;9
14/08/26;MINI IBEX-35;CALL;Ago-26;19.350;20156.6;14,02;0,98;;7
14/08/26;MINI IBEX-35;CALL;Ago-26;19.400;20156.6;13,81;0,98;;6
14/08/26;MINI IBEX-35;CALL;Ago-26;19.450;20156.6;13,60;0,97;;2
14/08/26;MINI IBEX-35;CALL;Ago-26;19.500;20156.6;13,39;0,96;;26
14/08/26;MINI IBEX-35;CALL;Ago-26;19.550;20156.6;13,18;0,95;;2
14/08/26;MINI IBEX-35;CALL;Ago-26;19.600;20156.6;12,98;0,94;1;61
14/08/26;MINI IBEX-35;CALL;Ago-26;19.650;20156.6;12,77;0,93;;6
14/08/26;MINI IBEX-35;CALL;Ago-26;19.700;20156.6;12,56;0,91;;108
14/08/26;MINI IBEX-35;CALL;Ago-26;19.750;20156.6;12,35;0,89;;100
14/08/26;MINI IBEX-35;CALL;Ago-26;19.800;20156.6;12,14;0,86;2;138
14/08/26;MINI IBEX-35;CALL;Ago-26;19.850;20156.6;11,93;0,83;;102
