accion;tipo;fecha_vencimiento;strike;volumen_contratos;posicion_abierta;fecha_boletin
SANTANDER;CALL;Jun-26;9,50;-;46;08/05/26
SANTANDER;CALL;Jun-26;9,75;-;1;08/05/26
SANTANDER;CALL;Jun-26;10,00;-;75;08/05/26
SANTANDER;CALL;Jun-26;10,00;-;40.000;08/05/26
SANTANDER;CALL;Jun-26;10,50;-;110;08/05/26
SANTANDER;CALL;Jun-26;11,00;-;90;08/05/26
SANTANDER;CALL;Jun-26;13,50;-;20;08/05/26
SANTANDER;CALL;Jul-26;9,25;-;60;08/05/26
SANTANDER;CALL;Jul-26;10,00;-;40;08/05/26
SANTANDER;CALL;Jul-26;11,00;-;30;08/05/26
SANTANDER;CALL;Jul-26;13,50;-;10;08/05/26
SANTANDER;CALL;Sep-26;6,25;-;1.700;08/05/26
SANTANDER;CALL;Sep-26;7,50;-;900;08/05/26
SANTANDER;CALL;Sep-26;8,25;-;50;08/05/26
SANTANDER;CALL;Sep-26;9,75;-;1;08/05/26
SANTANDER;CALL;Sep-26;11,00;-;1;08/05/26
SANTANDER;CALL;Sep-26;13,50;-;10;08/05/26
SANTANDER;CALL;Dic-26;6,75;-;2.800;08/05/26
SANTANDER;CALL;Dic-26;9,00;-;10;08/05/26
SANTANDER;CALL;Dic-26;10,00;-;7;08/05/26
SANTANDER;CALL;Dic-26;11,00;-;10;08/05/26
SANTANDER;CALL;Dic-29;10,50;-;60;08/05/26
SOLARIA;CALL;May-26;17,00;-;5;08/05/26
SOLARIA;CALL;May-26;22,00;-;5;08/05/26
SOLARIA;CALL;May-26;23,00;-;40;08/05/26
SOLARIA;CALL;May-26;24,00;-;20;08/05/26
TECNICAS REUNIDAS;CALL;May-26;23,82;-;3;08/05/26
TECNICAS REUNIDAS;CALL;May-26;25,66;-;2;08/05/26
TECNICAS REUNIDAS;CALL;May-26;26,57;-;5;08/05/26
TECNICAS REUNIDAS;CALL;May-26;27,49;-;4;08/05/26
TECNICAS REUNIDAS;CALL;May-26;28,41;-;3;08/05/26
TECNICAS REUNIDAS;CALL;May-26;29,32;-;5;08/05/26
TECNICAS REUNIDAS;CALL;May-26;31,15;-;10;08/05/26
TECNICAS REUNIDAS;CALL;May-26;32,07;-;1;08/05/26
TECNICAS REUNIDAS;CALL;May-26;32,99;-;5;08/05/26
TECNICAS REUNIDAS;CALL;Jun-26;15,12;-;4;08/05/26
TECNICAS REUNIDAS;CALL;Jun-26;24,74;-;10;08/05/26
TECNICAS REUNIDAS;CALL;Jun-26;25,66;5;10;08/05/26
TECNICAS REUNIDAS;CALL;Jun-26;27,49;-;1;08/05/26
TECNICAS REUNIDAS;CALL;Jun-26;34,82;-;1;08/05/26
TECNICAS REUNIDAS;CALL;Jul-26;24,74;-;5;08/05/26
TECNICAS REUNIDAS;CALL;Sep-26;18,33;-;5;08/05/26
TECNICAS REUNIDAS;CALL;Sep-26;19,24;-;5;08/05/26
TECNICAS REUNIDAS;CALL;Sep-26;22,91;-;5;08/05/26
TECNICAS REUNIDAS;CALL;Dic-26;18,33;-;2;08/05/26
TECNICAS REUNIDAS;CALL;Dic-26;20,16;-;1;08/05/26
TECNICAS REUNIDAS;CALL;Dic-26;35,74;-;2;08/05/26
TECNICAS REUNIDAS;CALL;Mar-27;30,00;-;1;08/05/26
TECNICAS REUNIDAS;PUT;May-26;34,82;-;1;08/05/26
TELEFONICA;CALL;May-26;3,20;-;8;08/05/26
TELEFONICA;CALL;May-26;3,30;-;7;08/05/26
TELEFONICA;CALL;May-26;3,40;-;6;08/05/26
TELEFONICA;CALL;May-26;3,50;-;13;08/05/26
TELEFONICA;CALL;May-26;3,60;-;6;08/05/26
TELEFONICA;CALL;May-26;3,70;-;128;08/05/26
TELEFONICA;CALL;May-26;3,80;-;5;08/05/26
TELEFONICA;CALL;May-26;3,90;-;3;08/05/26
TELEFONICA;CALL;May-26;4,00;-;25;08/05/26
TELEFONICA;CALL;Jun-26;2,70;-;1;08/05/26
TELEFONICA;CALL;Jun-26;2,90;-;301;08/05/26
TELEFONICA;CALL;Jun-26;3,00;-;17.218;08/05/26
TELEFONICA;CALL;Jun-26;3,10;-;36;08/05/26
TELEFONICA;CALL;Jun-26;3,20;-;306;08/05/26
TELEFONICA;CALL;Jun-26;3,30;-;110.226;08/05/26
TELEFONICA;CALL;Jun-26;3,40;-;151.331;08/05/26
TELEFONICA;CALL;Jun-26;3,50;-;16.915;08/05/26
TELEFONICA;CALL;Jun-26;3,60;-;3.097;08/05/26
TELEFONICA;CALL;Jun-26;3,70;-;683;08/05/26
TELEFONICA;CALL;Jun-26;3,80;-;667;08/05/26
TELEFONICA;CALL;Jun-26;3,90;-;279;08/05/26
TELEFONICA;CALL;Jun-26;4,00;-;225;08/05/26
TELEFONICA;CALL;Jun-26;4,10;-;60;08/05/26
TELEFONICA;CALL;Jun-26;4,20;-;30.512;08/05/26
TELEFONICA;CALL;Jun-26;4,30;-;39;08/05/26
TELEFONICA;CALL;Jun-26;4,40;-;25.128;08/05/26
TELEFONICA;CALL;Jun-26;4,50;-;151;08/05/26
TELEFONICA;CALL;Jun-26;4,60;-;27;08/05/26
TELEFONICA;CALL;Jun-26;4,70;-;60;08/05/26
TELEFONICA;CALL;Jun-26;4,80;-;152;08/05/26
TELEFONICA;CALL;Jun-26;4,90;-;25;08/05/26
TELEFONICA;CALL;Jun-26;5,00;-;83;08/05/26
TELEFONICA;CALL;Jun-26;5,50;-;300;08/05/26
TELEFONICA;CALL;Jun-26;6,50;-;2;08/05/26
TELEFONICA;CALL;Jul-26;3,80;-;1;08/05/26
TELEFONICA;CALL;Sep-26;2,60;-;4;08/05/26
TELEFONICA;CALL;Sep-26;2,70;-;5;08/05/26
TELEFONICA;CALL;Sep-26;2,90;-;28;08/05/26
TELEFONICA;CALL;Sep-26;3,00;-;2;08/05/26
TELEFONICA;CALL;Sep-26;3,10;-;120;08/05/26
TELEFONICA;CALL;Sep-26;3,20;-;206;08/05/26
TELEFONICA;CALL;Sep-26;3,30;-;108;08/05/26
TELEFONICA;CALL;Sep-26;3,40;-;50;08/05/26
TELEFONICA;CALL;Sep-26;3,50;-;184;08/05/26
TELEFONICA;CALL;Sep-26;3,60;-;205;08/05/26
TELEFONICA;CALL;Sep-26;3,70;-;10.008;08/05/26
TELEFONICA;CALL;Sep-26;3,80;-;34;08/05/26
TELEFONICA;CALL;Sep-26;3,90;-;303;08/05/26
TELEFONICA;CALL;Sep-26;4,00;-;10.140;08/05/26
TELEFONICA;CALL;Sep-26;4,10;-;767;08/05/26
TELEFONICA;CALL;Sep-26;4,20;-;7;08/05/26
TELEFONICA;CALL;Sep-26;4,30;-;5;08/05/26
TELEFONICA;CALL;Sep-26;4,40;-;59;08/05/26
TELEFONICA;CALL;Sep-26;4,50;-;39;08/05/26
TELEFONICA;CALL;Sep-26;4,60;-;175;08/05/26
TELEFONICA;CALL;Sep-26;4,70;-;150;08/05/26
TELEFONICA;CALL;Sep-26;5,00;-;18;08/05/26
TELEFONICA;CALL;Sep-26;6,00;-;5;08/05/26
TELEFONICA;CALL;Dic-26;2,50;-;8;08/05/26
TELEFONICA;CALL;Dic-26;2,80;-;100;08/05/26
TELEFONICA;CALL;Dic-26;2,90;-;50;08/05/26
TELEFONICA;CALL;Dic-26;3,00;-;1.513;08/05/26
TELEFONICA;CALL;Dic-26;3,10;-;212;08/05/26
TELEFONICA;CALL;Dic-26;3,20;-;375;08/05/26
TELEFONICA;CALL;Dic-26;3,30;-;47;08/05/26
TELEFONICA;CALL;Dic-26;3,40;-;35.260;08/05/26
TELEFONICA;CALL;Dic-26;3,50;-;20.204;08/05/26
TELEFONICA;CALL;Dic-26;3,60;-;65.192;08/05/26
TELEFONICA;CALL;Dic-26;3,70;-;184;08/05/26
TELEFONICA;CALL;Dic-26;3,80;-;328;08/05/26
TELEFONICA;CALL;Dic-26;3,90;-;1.378;08/05/26
TELEFONICA;CALL;Dic-26;4,00;-;107.505;08/05/26
TELEFONICA;CALL;Dic-26;4,10;-;1;08/05/26
TELEFONICA;CALL;Dic-26;4,20;-;22;08/05/26
TELEFONICA;CALL;Dic-26;4,30;-;75;08/05/26
TELEFONICA;CALL;Dic-26;4,40;-;56;08/05/26
TELEFONICA;CALL;Dic-26;4,50;-;62.535;08/05/26
TELEFONICA;CALL;Dic-26;4,60;-;35.010;08/05/26
TELEFONICA;CALL;Dic-26;4,70;-;20.020;08/05/26
TELEFONICA;CALL;Dic-26;5,00;-;26;08/05/26
TELEFONICA;CALL;Dic-26;5,75;-;425;08/05/26
TELEFONICA;CALL;Dic-26;6,00;-;414;08/05/26
TELEFONICA;CALL;Dic-26;6,25;-;17;08/05/26
TELEFONICA;CALL;Dic-26;6,75;-;10;08/05/26
TELEFONICA;CALL;Mar-27;3,20;-;33;08/05/26
TELEFONICA;CALL;Mar-27;3,70;-;12;08/05/26
TELEFONICA;CALL;Mar-27;3,80;-;10;08/05/26
TELEFONICA;CALL;Mar-27;3,90;-;9;08/05/26
TELEFONICA;CALL;Mar-27;4,00;-;70;08/05/26
TELEFONICA;CALL;Mar-27;4,10;-;25;08/05/26
TELEFONICA;CALL;Mar-27;4,20;-;600;08/05/26
TELEFONICA;CALL;Mar-27;4,40;-;5.000;08/05/26
TELEFONICA;CALL;Mar-27;4,50;-;5;08/05/26
TELEFONICA;CALL;Mar-27;4,60;-;20.000;08/05/26
TELEFONICA;CALL;Mar-27;5,00;-;1;08/05/26
TELEFONICA;CALL;Mar-27;6,50;-;90;08/05/26
TELEFONICA;CALL;Mar-27;6,75;-;10;08/05/26
TELEFONICA;CALL;Jun-27;3,00;-;100;08/05/26
TELEFONICA;CALL;Jun-27;3,40;-;10;08/05/26
TELEFONICA;CALL;Jun-27;3,50;-;2;08/05/26
TELEFONICA;CALL;Jun-27;3,60;-;25.000;08/05/26
TELEFONICA;CALL;Jun-27;3,70;-;2;08/05/26
TELEFONICA;CALL;Jun-27;3,80;-;11;08/05/26
TELEFONICA;CALL;Jun-27;3,90;-;19;08/05/26
TELEFONICA;CALL;Jun-27;4,00;-;10;08/05/26
TELEFONICA;CALL;Jun-27;4,30;-;12;08/05/26
TELEFONICA;CALL;Jun-27;4,40;-;5;08/05/26
TELEFONICA;CALL;Jun-27;5,00;-;36;08/05/26
TELEFONICA;CALL;Jun-27;5,75;-;25;08/05/26
TELEFONICA;CALL;Jun-27;6,50;-;25;08/05/26
TELEFONICA;CALL;Sep-27;2,50;-;20;08/05/26
TELEFONICA;CALL;Sep-27;2,90;-;30;08/05/26
TELEFONICA;CALL;Sep-27;5,75;-;25;08/05/26
TELEFONICA;CALL;Dic-27;2,20;-;6.000;08/05/26
TELEFONICA;CALL;Dic-27;2,70;-;100;08/05/26
TELEFONICA;CALL;Dic-27;3,00;-;7.500;08/05/26
TELEFONICA;CALL;Dic-27;3,20;-;1;08/05/26
TELEFONICA;CALL;Dic-27;3,30;-;5;08/05/26
TELEFONICA;CALL;Dic-27;3,40;-;10;08/05/26
TELEFONICA;CALL;Dic-27;3,50;-;10;08/05/26
TELEFONICA;CALL;Dic-27;3,60;-;30.000;08/05/26
TELEFONICA;CALL;Dic-27;4,00;-;3;08/05/26
TELEFONICA;CALL;Dic-27;4,10;-;3;08/05/26
TELEFONICA;CALL;Dic-27;4,20;-;1;08/05/26
TELEFONICA;CALL;Dic-27;4,30;-;4;08/05/26
TELEFONICA;CALL;Dic-27;4,40;-;3;08/05/26
TELEFONICA;CALL;Dic-27;4,50;-;3;08/05/26
TELEFONICA;CALL;Dic-27;4,60;-;250;08/05/26
TELEFONICA;CALL;Dic-27;4,70;-;30.000;08/05/26
TELEFONICA;CALL;Dic-27;5,00;-;5;08/05/26
TELEFONICA;CALL;Dic-27;5,50;-;5;08/05/26
TELEFONICA;CALL;Mar-28;3,30;-;6;08/05/26
TELEFONICA;CALL;Mar-28;3,90;-;40;08/05/26
TELEFONICA;CALL;Mar-28;4,00;-;25;08/05/26
TELEFONICA;CALL;Mar-28;4,30;-;2;08/05/26
TELEFONICA;CALL;Mar-28;4,50;-;1;08/05/26
TELEFONICA;CALL;Mar-28;4,60;-;1;08/05/26
TELEFONICA;CALL;Mar-28;5,25;-;2;08/05/26
TELEFONICA;CALL;Dic-28;3,00;-;20.000;08/05/26
TELEFONICA;CALL;Dic-28;4,80;-;50;08/05/26
TELEFONICA;CALL;Dic-29;3,50;-;150;08/05/26
TELEFONICA;PUT;May-26;3,90;-;10;08/05/26
TELEFONICA;PUT;May-26;4,00;-;70;08/05/26
TELEFONICA;PUT;Jun-26;3,60;-;2;08/05/26
TELEFONICA;PUT;Jun-26;4,70;-;1;08/05/26
TELEFONICA;PUT;Sep-26;3,50;-;1;08/05/26
TELEFONICA;PUT;Sep-26;3,60;-;2;08/05/26
TELEFONICA;PUT;Sep-26;3,90;-;100;08/05/26
TELEFONICA;PUT;Sep-26;4,00;-;2;08/05/26
TELEFONICA;PUT;Dic-26;5,25;-;190;08/05/26
TELEFONICA;PUT;Sep-27;3,70;-;10;08/05/26
TELEFONICA;CALL;May-26;3,30;-;4;08/05/26
TELEFONICA;CALL;May-26;3,60;-;14;08/05/26
TELEFONICA;CALL;Jun-26;3,40;-;4;08/05/26
TELEFONICA;CALL;Jun-26;3,50;-;730;08/05/26
TELEFONICA;CALL;Jun-26;3,50;-;80;08/05/26
TELEFONICA;CALL;Jun-26;3,60;-;25;08/05/26
TELEFONICA;CALL;Jun-26;4,10;-;1.900;08/05/26
TELEFONICA;CALL;Jun-26;4,20;-;550;08/05/26
TELEFONICA;CALL;Jun-26;4,40;-;100;08/05/26
TELEFONICA;CALL;Jun-26;5,50;-;10;08/05/26
TELEFONICA;CALL;Sep-26;3,30;-;5;08/05/26
TELEFONICA;CALL;Sep-26;3,50;-;11;08/05/26
TELEFONICA;CALL;Sep-26;3,60;-;25;08/05/26
TELEFONICA;CALL;Sep-26;3,70;-;25;08/05/26
TELEFONICA;CALL;Sep-26;3,80;-;10;08/05/26
TELEFONICA;CALL;Sep-26;4,00;-;700;08/05/26
TELEFONICA;CALL;Sep-26;4,30;-;100;08/05/26
TELEFONICA;CALL;Sep-26;4,50;-;112;08/05/26
TELEFONICA;CALL;Sep-26;5,25;-;15;08/05/26
TELEFONICA;CALL;Dic-26;3,90;-;10;08/05/26
TELEFONICA;CALL;Dic-26;4,20;-;50;08/05/26
TELEFONICA;CALL;Dic-26;7,50;-;5;08/05/26
TELEFONICA;CALL;Dic-26;9,50;-;50;08/05/26
TELEFONICA;CALL;Dic-26;11,00;-;52;08/05/26
TELEFONICA;CALL;Dic-26;12,00;-;361;08/05/26
TELEFONICA;CALL;Dic-26;16,50;-;14;08/05/26
TELEFONICA;CALL;Mar-27;3,20;-;800;08/05/26
TELEFONICA;CALL;Mar-27;7,75;-;750;08/05/26
UNICAJA;CALL;Sep-26;2,70;-;200;08/05/26
UNICAJA;CALL;Sep-26;3,00;-;25;08/05/26
UNICAJA;CALL;Sep-26;3,20;-;25;08/05/26
UNICAJA;CALL;Sep-26;3,40;-;25;08/05/26
UNICAJA;CALL;Sep-26;3,50;-;25;08/05/26
UNICAJA;CALL;Dic-26;2,30;-;5;08/05/26
VIDRALA;CALL;May-26;68,57;-;2;08/05/26
VIDRALA;CALL;May-26;72,38;-;1;08/05/26
VIDRALA;CALL;Jun-26;57,14;-;5;08/05/26
VIDRALA;CALL;Jun-26;70,48;-;11;08/05/26
VIDRALA;CALL;Jun-26;78,10;-;1;08/05/26
VIDRALA;CALL;Jun-26;80,00;-;5;08/05/26
VIDRALA;CALL;Jun-26;83,81;-;1;08/05/26
VIDRALA;CALL;Jun-26;85,71;-;1;08/05/26
VIDRALA;CALL;Sep-26;66,67;-;2;08/05/26
VIDRALA;CALL;Sep-26;78,10;-;1;08/05/26
VIDRALA;CALL;Sep-26;81,90;-;11;08/05/26
VIDRALA;CALL;Sep-26;87,62;-;4;08/05/26
VIDRALA;CALL;Sep-26;89,52;-;2;08/05/26
VIDRALA;CALL;Dic-26;60,00;1;1;08/05/26
VIDRALA;CALL;Dic-26;80,00;-;1;08/05/26
VIDRALA;CALL;Mar-27;58,00;1;1;08/05/26
VIDRALA;CALL;Mar-27;72,00;-;1;08/05/26
VIDRALA;CALL;Mar-27;76,00;-;10;08/05/26
VISCOFAN;CALL;May-26;52,00;-;4;08/05/26
VISCOFAN;CALL;May-26;54,00;-;1;08/05/26
VISCOFAN;CALL;May-26;56,00;-;1;08/05/26
VISCOFAN;CALL;May-26;58,00;-;135;08/05/26
VISCOFAN;CALL;Jun-26;41,00;-;1;08/05/26
VISCOFAN;CALL;Jun-26;43,00;-;2;08/05/26
VISCOFAN;CALL;Jun-26;44,00;-;1;08/05/26
VISCOFAN;CALL;Jun-26;46,00;-;1;08/05/26
VISCOFAN;CALL;Jun-26;48,00;-;5;08/05/26
VISCOFAN;CALL;Jun-26;50,00;-;10;08/05/26
VISCOFAN;CALL;Jun-26;52,00;-;2;08/05/26
VISCOFAN;CALL;Jun-26;54,00;-;52;08/05/26
VISCOFAN;CALL;Jun-26;56,00;-;1;08/05/26
VISCOFAN;CALL;Jun-26;60,00;-;2;08/05/26
VISCOFAN;CALL;Jul-26;54,00;-;1;08/05/26
VISCOFAN;CALL;Jul-26;58,00;-;10;08/05/26
VISCOFAN;CALL;Sep-26;41,00;-;1;08/05/26
VISCOFAN;CALL;Sep-26;43,00;-;3;08/05/26
VISCOFAN;CALL;Sep-26;44,00;-;3;08/05/26
VISCOFAN;CALL;Sep-26;45,00;-;4;08/05/26
VISCOFAN;CALL;Sep-26;46,00;-;2;08/05/26
VISCOFAN;CALL;Sep-26;47,00;-;2;08/05/26
VISCOFAN;CALL;Sep-26;48,00;-;4;08/05/26
VISCOFAN;CALL;Sep-26;50,00;-;12;08/05/26
VISCOFAN;CALL;Sep-26;52,00;-;3;08/05/26
VISCOFAN;CALL;Sep-26;54,00;-;36;08/05/26
VISCOFAN;CALL;Sep-26;56,00;-;14;08/05/26
VISCOFAN;CALL;Sep-26;60,00;-;4;08/05/26
VISCOFAN;CALL;Sep-26;64,00;-;2;08/05/26
VISCOFAN;CALL;Dic-26;41,00;-;2;08/05/26
VISCOFAN;CALL;Dic-26;43,00;-;1;08/05/26
VISCOFAN;CALL;Dic-26;44,00;-;1;08/05/26
VISCOFAN;CALL;Dic-26;45,00;-;12;08/05/26
VISCOFAN;CALL;Dic-26;46,00;-;1;08/05/26
VISCOFAN;CALL;Dic-26;48,00;-;1;08/05/26
VISCOFAN;CALL;Dic-26;49,00;-;1;08/05/26
VISCOFAN;CALL;Dic-26;50,00;-;5;08/05/26
VISCOFAN;CALL;Dic-26;54,00;-;10;08/05/26
VISCOFAN;CALL;Dic-28;45,00;-;1;08/05/26
