fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
17/07/26;MINI IBEX-35;CALL;Jul-26;17.000;19216.9;32,38;1,00;1;
17/07/26;MINI IBEX-35;CALL;Jul-26;17.300;19216.9;31,07;1,00;100;
17/07/26;MINI IBEX-35;CALL;Jul-26;17.500;19216.9;30,20;1,00;1;
17/07/26;MINI IBEX-35;CALL;Jul-26;17.600;19216.9;29,77;1,00;100;
17/07/26;MINI IBEX-35;CALL;Jul-26;17.850;19216.9;28,68;1,00;100;
17/07/26;MINI IBEX-35;CALL;Jul-26;17.900;19216.9;28,46;1,00;2;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.000;19216.9;28,03;1,00;25;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.050;19216.9;27,81;1,00;1;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.100;19216.9;27,60;1,00;105;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.150;19216.9;27,38;1,00;107;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.200;19216.9;27,16;1,00;4;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.250;19216.9;26,94;1,00;3;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.300;19216.9;26,73;1,00;3;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.350;19216.9;26,51;1,00;3;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.400;19216.9;26,29;1,00;3;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.450;19216.9;26,07;1,00;4;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.500;19216.9;25,86;1,00;45;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.550;19216.9;25,64;1,00;10;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.600;19216.9;25,42;1,00;8;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.700;19216.9;24,99;1,00;3;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.800;19216.9;24,55;1,00;24;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.850;19216.9;24,34;1,00;11;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.900;19216.9;24,12;1,00;8;
17/07/26;MINI IBEX-35;CALL;Jul-26;18.950;19216.9;23,90;1,00;1;
17/07/26;MINI IBEX-35;CALL;Jul-26;19.000;19216.9;23,68;1,00;27;
17/07/26;MINI IBEX-35;CALL;Jul-26;19.050;19216.9;23,47;1,00;3;
17/07/26;MINI IBEX-35;CALL;Jul-26;19.100;19216.9;23,25;1,00;7;
