fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
25/06/26;MINI IBEX-35;CALL;Jul-26;17.000;19513.6;25,23;0,98;;1
25/06/26;MINI IBEX-35;CALL;Jul-26;17.300;19513.6;23,99;0,98;;100
25/06/26;MINI IBEX-35;CALL;Jul-26;17.500;19513.6;23,17;0,97;;1
25/06/26;MINI IBEX-35;CALL;Jul-26;17.600;19513.6;22,75;0,96;;100
25/06/26;MINI IBEX-35;CALL;Jul-26;17.850;19513.6;21,72;0,95;;100
25/06/26;MINI IBEX-35;CALL;Jul-26;17.900;19513.6;21,51;0,94;;2
25/06/26;MINI IBEX-35;CALL;Jul-26;18.000;19513.6;21,10;0,93;;20
25/06/26;MINI IBEX-35;CALL;Jul-26;18.050;19513.6;20,89;0,93;;1
25/06/26;MINI IBEX-35;CALL;Jul-26;18.100;19513.6;20,69;0,92;;105
25/06/26;MINI IBEX-35;CALL;Jul-26;18.150;19513.6;20,48;0,91;;106
25/06/26;MINI IBEX-35;CALL;Jul-26;18.200;19513.6;20,27;0,91;;4
25/06/26;MINI IBEX-35;CALL;Jul-26;18.250;19513.6;20,07;0,90;;3
25/06/26;MINI IBEX-35;CALL;Jul-26;18.300;19513.6;19,86;0,89;;3
25/06/26;MINI IBEX-35;CALL;Jul-26;18.350;19513.6;19,65;0,88;;2
25/06/26;MINI IBEX-35;CALL;Jul-26;18.400;19513.6;19,45;0,88;;5
25/06/26;MINI IBEX-35;CALL;Jul-26;18.450;19513.6;19,24;0,87;;4
25/06/26;MINI IBEX-35;CALL;Jul-26;18.500;19513.6;19,03;0,86;;35
25/06/26;MINI IBEX-35;CALL;Jul-26;18.550;19513.6;18,83;0,85;;10
25/06/26;MINI IBEX-35;CALL;Jul-26;18.600;19513.6;18,62;0,83;;6
25/06/26;MINI IBEX-35;CALL;Jul-26;18.700;19513.6;18,21;0,81;;1
25/06/26;MINI IBEX-35;CALL;Jul-26;18.800;19513.6;17,79;0,78;;24
25/06/26;MINI IBEX-35;CALL;Jul-26;18.850;19513.6;17,59;0,76;;11
25/06/26;MINI IBEX-35;CALL;Jul-26;18.900;19513.6;17,38;0,75;;10
25/06/26;MINI IBEX-35;CALL;Jul-26;18.950;19513.6;17,17;0,73;;1
25/06/26;MINI IBEX-35;CALL;Jul-26;19.000;19513.6;16,97;0,71;6;26
25/06/26;MINI IBEX-35;CALL;Jul-26;19.050;19513.6;16,76;0,69;;2
25/06/26;MINI IBEX-35;CALL;Jul-26;19.100;19513.6;16,55;0,67;1;4
25/06/26;MINI IBEX-35;CALL;Jul-26;19.200;19513.6;16,14;0,63;2;15
25/06/26;MINI IBEX-35;CALL;Jul-26;19.250;19513.6;15,93;0,60;;102
25/06/26;MINI IBEX-35;CALL;Jul-26;19.300;19513.6;15,73;0,58;;10
25/06/26;MINI IBEX-35;CALL;Jul-26;19.350;19513.6;15,52;0,55;1;3
25/06/26;MINI IBEX-35;CALL;Jul-26;19.400;19513.6;15,31;0,53;6;9
25/06/26;MINI IBEX-35;CALL;Jul-26;19.450;19513.6;15,14;0,50;;12
25/06/26;MINI IBEX-35;CALL;Jul-26;19.500;19513.6;15,06;0,47;8;28
25/06/26;MINI IBEX-35;CALL;Jul-26;19.550;19513.6;14,98;0,44;;23
