fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
08/06/26;MINI IBEX-35;CALL;Jun-26;7.400;18223.1;69,52;1,00;;3
08/06/26;MINI IBEX-35;CALL;Jun-26;11.400;18223.1;50,77;1,00;;32
08/06/26;MINI IBEX-35;CALL;Jun-26;12.100;18223.1;47,49;1,00;;3
08/06/26;MINI IBEX-35;CALL;Jun-26;12.200;18223.1;47,02;1,00;3;1
08/06/26;MINI IBEX-35;CALL;Jun-26;12.700;18223.1;44,68;1,00;;5
08/06/26;MINI IBEX-35;CALL;Jun-26;13.400;18223.1;41,40;1,00;;1
08/06/26;MINI IBEX-35;CALL;Jun-26;13.500;18223.1;40,93;1,00;;1
08/06/26;MINI IBEX-35;CALL;Jun-26;13.700;18223.1;39,99;1,00;;4
08/06/26;MINI IBEX-35;CALL;Jun-26;14.000;18223.1;38,59;1,00;;2
08/06/26;MINI IBEX-35;CALL;Jun-26;14.500;18223.1;36,24;1,00;;2
08/06/26;MINI IBEX-35;CALL;Jun-26;14.900;18223.1;34,37;1,00;;2
08/06/26;MINI IBEX-35;CALL;Jun-26;15.000;18223.1;33,90;1,00;;1
08/06/26;MINI IBEX-35;CALL;Jun-26;15.100;18223.1;33,43;1,00;;1
08/06/26;MINI IBEX-35;CALL;Jun-26;15.200;18223.1;32,96;1,00;;1
08/06/26;MINI IBEX-35;CALL;Jun-26;15.300;18223.1;32,49;1,00;;3
08/06/26;MINI IBEX-35;CALL;Jun-26;15.700;18223.1;30,62;1,00;;1
08/06/26;MINI IBEX-35;CALL;Jun-26;15.800;18223.1;30,15;1,00;;1
08/06/26;MINI IBEX-35;CALL;Jun-26;16.000;18223.1;29,21;1,00;;3
08/06/26;MINI IBEX-35;CALL;Jun-26;16.100;18223.1;28,74;0,99;;1
08/06/26;MINI IBEX-35;CALL;Jun-26;16.300;18223.1;27,81;0,99;;2
08/06/26;MINI IBEX-35;CALL;Jun-26;16.450;18223.1;27,10;0,99;;1
08/06/26;MINI IBEX-35;CALL;Jun-26;16.500;18223.1;26,87;0,99;;6
08/06/26;MINI IBEX-35;CALL;Jun-26;16.700;18223.1;25,93;0,98;;4
08/06/26;MINI IBEX-35;CALL;Jun-26;16.800;18223.1;25,46;0,97;;1
08/06/26;MINI IBEX-35;CALL;Jun-26;17.000;18223.1;24,53;0,96;;3
08/06/26;MINI IBEX-35;CALL;Jun-26;17.050;18223.1;24,29;0,95;;1
08/06/26;MINI IBEX-35;CALL;Jun-26;17.100;18223.1;24,06;0,95;;2
08/06/26;MINI IBEX-35;CALL;Jun-26;17.200;18223.1;23,59;0,93;1;4
08/06/26;MINI IBEX-35;CALL;Jun-26;17.250;18223.1;23,35;0,92;;100
