fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
02/09/26;MINI IBEX-35;CALL;Sep-26;7.500;19779.0;67,20;1,00;;3
02/09/26;MINI IBEX-35;CALL;Sep-26;12.200;19779.0;46,87;1,00;;32
02/09/26;MINI IBEX-35;CALL;Sep-26;14.000;19779.0;39,09;1,00;;5
02/09/26;MINI IBEX-35;CALL;Sep-26;15.000;19779.0;34,76;1,00;;2
02/09/26;MINI IBEX-35;CALL;Sep-26;15.500;19779.0;32,60;1,00;;1
02/09/26;MINI IBEX-35;CALL;Sep-26;16.000;19779.0;30,43;1,00;;5.500
02/09/26;MINI IBEX-35;CALL;Sep-26;16.400;19779.0;28,70;1,00;;3
02/09/26;MINI IBEX-35;CALL;Sep-26;16.500;19779.0;28,27;1,00;;1
02/09/26;MINI IBEX-35;CALL;Sep-26;17.000;19779.0;26,11;1,00;;3
02/09/26;MINI IBEX-35;CALL;Sep-26;17.200;19779.0;25,24;1,00;;1
02/09/26;MINI IBEX-35;CALL;Sep-26;17.300;19779.0;24,81;0,99;;5
02/09/26;MINI IBEX-35;CALL;Sep-26;17.400;19779.0;24,38;0,99;;3
02/09/26;MINI IBEX-35;CALL;Sep-26;17.500;19779.0;23,95;0,99;;7
02/09/26;MINI IBEX-35;CALL;Sep-26;17.600;19779.0;23,51;0,99;;2
02/09/26;MINI IBEX-35;CALL;Sep-26;18.000;19779.0;21,78;0,98;;103
02/09/26;MINI IBEX-35;CALL;Sep-26;18.100;19779.0;21,35;0,98;;1
02/09/26;MINI IBEX-35;CALL;Sep-26;18.200;19779.0;20,92;0,97;;6
02/09/26;MINI IBEX-35;CALL;Sep-26;18.300;19779.0;20,49;0,97;;3
02/09/26;MINI IBEX-35;CALL;Sep-26;18.400;19779.0;20,05;0,96;;2
02/09/26;MINI IBEX-35;CALL;Sep-26;18.500;19779.0;19,62;0,95;;25
02/09/26;MINI IBEX-35;CALL;Sep-26;18.600;19779.0;19,19;0,94;;1
02/09/26;MINI IBEX-35;CALL;Sep-26;18.700;19779.0;18,75;0,93;;1
02/09/26;MINI IBEX-35;CALL;Sep-26;18.900;19779.0;17,89;0,89;;3
02/09/26;MINI IBEX-35;CALL;Sep-26;18.950;19779.0;17,67;0,88;;3
02/09/26;MINI IBEX-35;CALL;Sep-26;19.000;19779.0;17,46;0,87;;9
02/09/26;MINI IBEX-35;CALL;Sep-26;19.100;19779.0;17,02;0,85;;18
02/09/26;MINI IBEX-35;CALL;Sep-26;19.200;19779.0;16,59;0,82;1;4
02/09/26;MINI IBEX-35;CALL;Sep-26;19.250;19779.0;16,38;0,80;;1
02/09/26;MINI IBEX-35;CALL;Sep-26;19.300;19779.0;16,16;0,78;;5
02/09/26;MINI IBEX-35;CALL;Sep-26;19.350;19779.0;15,94;0,76;;5
02/09/26;MINI IBEX-35;CALL;Sep-26;19.400;19779.0;15,73;0,74;;8
02/09/26;MINI IBEX-35;CALL;Sep-26;19.450;19779.0;15,51;0,71;;5
02/09/26;MINI IBEX-35;CALL;Sep-26;19.500;19779.0;15,29;0,69;;38
02/09/26;MINI IBEX-35;CALL;Sep-26;19.550;19779.0;15,08;0,66;;1
02/09/26;MINI IBEX-35;CALL;Sep-26;19.600;19779.0;14,86;0,63;;2
