fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
10/08/26;MINI IBEX-35;CALL;Ago-26;16.500;20173.0;27,71;1,00;;4
10/08/26;MINI IBEX-35;CALL;Ago-26;17.000;20173.0;25,63;1,00;;1
10/08/26;MINI IBEX-35;CALL;Ago-26;17.500;20173.0;23,55;1,00;;1
10/08/26;MINI IBEX-35;CALL;Ago-26;17.700;20173.0;22,72;1,00;1;1
10/08/26;MINI IBEX-35;CALL;Ago-26;18.000;20173.0;21,47;1,00;;13
10/08/26;MINI IBEX-35;CALL;Ago-26;18.050;20173.0;21,26;1,00;;1
10/08/26;MINI IBEX-35;CALL;Ago-26;18.150;20173.0;20,84;1,00;;4
10/08/26;MINI IBEX-35;CALL;Ago-26;18.200;20173.0;20,64;1,00;;1
10/08/26;MINI IBEX-35;CALL;Ago-26;18.300;20173.0;20,22;1,00;;2
10/08/26;MINI IBEX-35;CALL;Ago-26;18.350;20173.0;20,01;1,00;;1
10/08/26;MINI IBEX-35;CALL;Ago-26;18.400;20173.0;19,81;1,00;;6
10/08/26;MINI IBEX-35;CALL;Ago-26;18.450;20173.0;19,60;1,00;;1
10/08/26;MINI IBEX-35;CALL;Ago-26;18.500;20173.0;19,39;0,99;;12
10/08/26;MINI IBEX-35;CALL;Ago-26;18.600;20173.0;18,97;0,99;;3
10/08/26;MINI IBEX-35;CALL;Ago-26;18.800;20173.0;18,14;0,99;;6
10/08/26;MINI IBEX-35;CALL;Ago-26;18.850;20173.0;17,93;0,99;;1
10/08/26;MINI IBEX-35;CALL;Ago-26;18.900;20173.0;17,73;0,98;;6
10/08/26;MINI IBEX-35;CALL;Ago-26;19.000;20173.0;17,31;0,98;;21
10/08/26;MINI IBEX-35;CALL;Ago-26;19.100;20173.0;16,89;0,97;;3
10/08/26;MINI IBEX-35;CALL;Ago-26;19.150;20173.0;16,69;0,97;;1
10/08/26;MINI IBEX-35;CALL;Ago-26;19.200;20173.0;16,48;0,96;;78
10/08/26;MINI IBEX-35;CALL;Ago-26;19.300;20173.0;16,06;0,95;;9
10/08/26;MINI IBEX-35;CALL;Ago-26;19.350;20173.0;15,86;0,94;;7
10/08/26;MINI IBEX-35;CALL;Ago-26;19.400;20173.0;15,65;0,93;;6
10/08/26;MINI IBEX-35;CALL;Ago-26;19.450;20173.0;15,44;0,92;;2
10/08/26;MINI IBEX-35;CALL;Ago-26;19.500;20173.0;15,23;0,91;;26
10/08/26;MINI IBEX-35;CALL;Ago-26;19.550;20173.0;15,02;0,90;;2
10/08/26;MINI IBEX-35;CALL;Ago-26;19.600;20173.0;14,82;0,88;;62
10/08/26;MINI IBEX-35;CALL;Ago-26;19.650;20173.0;14,61;0,86;;6
10/08/26;MINI IBEX-35;CALL;Ago-26;19.700;20173.0;14,40;0,84;;108
10/08/26;MINI IBEX-35;CALL;Ago-26;19.750;20173.0;14,19;0,82;;100
10/08/26;MINI IBEX-35;CALL;Ago-26;19.800;20173.0;13,98;0,80;;138
10/08/26;MINI IBEX-35;CALL;Ago-26;19.850;20173.0;13,78;0,77;;102
10/08/26;MINI IBEX-35;CALL;Ago-26;19.900;20173.0;13,57;0,74;;113
10/08/26;MINI IBEX-35;CALL;Ago-26;19.950;20173.0;13,36;0,71;;72
10/08/26;MINI IBEX-35;CALL;Ago-26;20.000;20173.0;13,15;0,67;;219
10/08/26;MINI IBEX-35;CALL;Ago-26;20.050;20173.0;12,94;0,64;;2
10/08/26;MINI IBEX-35;CALL;Ago-26;20.100;20173.0;12,74;0,59;;87
10/08/26;MINI IBEX-35;CALL;Ago-26;20.150;20173.0;12,53;0,55;2;3
10/08/26;MINI IBEX-35;CALL;Ago-26;20.200;20173.0;12,32;0,51;4;32
10/08/26;MINI IBEX-35;CALL;Ago-26;20.250;20173.0;12,21;0,46;;2
10/08/26;MINI IBEX-35;CALL;Ago-26;20.300;20173.0;12,11;0,41;1;15
10/08/26;MINI IBEX-35;CALL;Ago-26;20.350;20173.0;12,01;0,37;;1
