fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
14/09/26;MINI IBEX-35;CALL;Sep-26;7.500;19565.5;75,14;1,00;;3
14/09/26;MINI IBEX-35;CALL;Sep-26;12.200;19565.5;53,84;1,00;;32
14/09/26;MINI IBEX-35;CALL;Sep-26;14.000;19565.5;45,68;1,00;;5
14/09/26;MINI IBEX-35;CALL;Sep-26;15.500;19565.5;38,88;1,00;;1
14/09/26;MINI IBEX-35;CALL;Sep-26;16.000;19565.5;36,62;1,00;;5.500
14/09/26;MINI IBEX-35;CALL;Sep-26;16.400;19565.5;34,80;1,00;;3
14/09/26;MINI IBEX-35;CALL;Sep-26;16.500;19565.5;34,35;1,00;;1
14/09/26;MINI IBEX-35;CALL;Sep-26;17.000;19565.5;32,08;1,00;;3
14/09/26;MINI IBEX-35;CALL;Sep-26;17.300;19565.5;30,73;1,00;;5
14/09/26;MINI IBEX-35;CALL;Sep-26;17.400;19565.5;30,27;1,00;;3
14/09/26;MINI IBEX-35;CALL;Sep-26;17.500;19565.5;29,82;1,00;;7
14/09/26;MINI IBEX-35;CALL;Sep-26;17.600;19565.5;29,37;1,00;;1
14/09/26;MINI IBEX-35;CALL;Sep-26;18.000;19565.5;27,55;1,00;2;101
14/09/26;MINI IBEX-35;CALL;Sep-26;18.100;19565.5;27,10;1,00;;1
14/09/26;MINI IBEX-35;CALL;Sep-26;18.200;19565.5;26,65;0,99;1;5
14/09/26;MINI IBEX-35;CALL;Sep-26;18.300;19565.5;26,19;0,99;;3
14/09/26;MINI IBEX-35;CALL;Sep-26;18.400;19565.5;25,74;0,99;;2
14/09/26;MINI IBEX-35;CALL;Sep-26;18.500;19565.5;25,29;0,98;;25
14/09/26;MINI IBEX-35;CALL;Sep-26;18.600;19565.5;24,83;0,97;;1
14/09/26;MINI IBEX-35;CALL;Sep-26;18.700;19565.5;24,38;0,96;;1
14/09/26;MINI IBEX-35;CALL;Sep-26;18.900;19565.5;23,47;0,92;;4
14/09/26;MINI IBEX-35;CALL;Sep-26;18.950;19565.5;23,25;0,91;;3
14/09/26;MINI IBEX-35;CALL;Sep-26;19.000;19565.5;23,02;0,89;;9
14/09/26;MINI IBEX-35;CALL;Sep-26;19.100;19565.5;22,57;0,85;;18
14/09/26;MINI IBEX-35;CALL;Sep-26;19.200;19565.5;22,11;0,79;;4
14/09/26;MINI IBEX-35;CALL;Sep-26;19.250;19565.5;21,89;0,76;;1
14/09/26;MINI IBEX-35;CALL;Sep-26;19.300;19565.5;21,66;0,73;2;4
14/09/26;MINI IBEX-35;CALL;Sep-26;19.350;19565.5;21,43;0,69;;5
14/09/26;MINI IBEX-35;CALL;Sep-26;19.400;19565.5;21,21;0,65;;7
14/09/26;MINI IBEX-35;CALL;Sep-26;19.450;19565.5;20,98;0,61;;4
14/09/26;MINI IBEX-35;CALL;Sep-26;19.500;19565.5;20,76;0,56;;38
14/09/26;MINI IBEX-35;CALL;Sep-26;19.550;19565.5;20,53;0,52;;10
14/09/26;MINI IBEX-35;CALL;Sep-26;19.600;19565.5;20,39;0,47;;2
14/09/26;MINI IBEX-35;CALL;Sep-26;19.650;19565.5;20,29;0,42;;13
14/09/26;MINI IBEX-35;CALL;Sep-26;19.700;19565.5;20,19;0,38;;7
14/09/26;MINI IBEX-35;CALL;Sep-26;19.750;19565.5;20,09;0,33;;3
14/09/26;MINI IBEX-35;CALL;Sep-26;19.800;19565.5;19,98;0,29;1;13
14/09/26;MINI IBEX-35;CALL;Sep-26;19.850;19565.5;19,88;0,25;;5
14/09/26;MINI IBEX-35;CALL;Sep-26;19.875;19565.5;19,83;0,23;1;1
14/09/26;MINI IBEX-35;CALL;Sep-26;19.900;19565.5;19,78;0,21;2;136
14/09/26;MINI IBEX-35;CALL;Sep-26;19.950;19565.5;19,68;0,18;;24
14/09/26;MINI IBEX-35;CALL;Sep-26;20.000;19565.5;19,58;0,15;3;99
14/09/26;MINI IBEX-35;CALL;Sep-26;20.025;19565.5;19,53;0,13;;1
14/09/26;MINI IBEX-35;CALL;Sep-26;20.050;19565.5;19,48;0,12;;10
14/09/26;MINI IBEX-35;CALL;Sep-26;20.075;19565.5;19,43;0,11;;5
14/09/26;MINI IBEX-35;CALL;Sep-26;20.100;19565.5;19,38;0,10;;18
14/09/26;MINI IBEX-35;CALL;Sep-26;20.150;19565.5;19,27;0,07;1;9
14/09/26;MINI IBEX-35;CALL;Sep-26;20.200;19565.5;19,17;0,06;3;47
14/09/26;MINI IBEX-35;CALL;Sep-26;20.250;19565.5;19,07;0,04;;10
14/09/26;MINI IBEX-35;CALL;Sep-26;20.300;19565.5;18,97;0,03;;46
14/09/26;MINI IBEX-35;CALL;Sep-26;20.350;19565.5;18,87;0,02;;22
14/09/26;MINI IBEX-35;CALL;Sep-26;20.400;19565.5;18,77;0,02;;12
14/09/26;MINI IBEX-35;CALL;Sep-26;20.450;19565.5;18,67;0,01;;16
14/09/26;MINI IBEX-35;CALL;Sep-26;20.500;19565.5;18,56;0,01;;20
14/09/26;MINI IBEX-35;CALL;Sep-26;20.550;19565.5;18,46;0,01;;1
14/09/26;MINI IBEX-35;CALL;Sep-26;20.600;19565.5;18,36;;;8
14/09/26;MINI IBEX-35;CALL;Sep-26;20.650;19565.5;18,26;;;100
14/09/26;MINI IBEX-35;CALL;Sep-26;20.700;19565.5;18,16;;;107
14/09/26;MINI IBEX-35;CALL;Sep-26;20.750;19565.5;18,06;;;101
14/09/26;MINI IBEX-35;CALL;Sep-26;20.800;19565.5;17,96;;;17
14/09/26;MINI IBEX-35;CALL;Sep-26;20.900;19565.5;17,75;;;6
14/09/26;MINI IBEX-35;CALL;Sep-26;21.000;19565.5;17,55;;;8
14/09/26;MINI IBEX-35;CALL;Sep-26;21.050;19565.5;17,45;;;2
14/09/26;MINI IBEX-35;CALL;Sep-26;21.100;19565.5;17,35;;;1
14/09/26;MINI IBEX-35;CALL;Sep-26;21.200;19565.5;17,15;;;11
14/09/26;MINI IBEX-35;CALL;Sep-26;21.300;19565.5;16,94;;;5
14/09/26;MINI IBEX-35;CALL;Sep-26;24.000;19565.5;11,47;;;5.500
14/09/26;MINI IBEX-35;CALL;Oct-26;19.000;19565.5;18,62;0,71;1;1
14/09/26;MINI IBEX-35;CALL;Oct-26;19.200;19565.5;17,83;0,65;;1
