fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
21/05/26;MINI IBEX-35;CALL;Jun-26;7.400;17975.2;67,98;1,00;;3
21/05/26;MINI IBEX-35;CALL;Jun-26;11.400;17975.2;49,79;1,00;;32
21/05/26;MINI IBEX-35;CALL;Jun-26;12.100;17975.2;46,61;1,00;;3
21/05/26;MINI IBEX-35;CALL;Jun-26;12.200;17975.2;46,15;1,00;;6
21/05/26;MINI IBEX-35;CALL;Jun-26;12.700;17975.2;43,88;1,00;;5
21/05/26;MINI IBEX-35;CALL;Jun-26;13.400;17975.2;40,70;0,99;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;13.500;17975.2;40,24;0,99;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;13.700;17975.2;39,33;0,99;;4
21/05/26;MINI IBEX-35;CALL;Jun-26;14.000;17975.2;37,97;0,99;;2
21/05/26;MINI IBEX-35;CALL;Jun-26;14.500;17975.2;35,69;0,98;;2
21/05/26;MINI IBEX-35;CALL;Jun-26;14.600;17975.2;35,24;0,98;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;14.900;17975.2;33,87;0,98;;2
21/05/26;MINI IBEX-35;CALL;Jun-26;15.000;17975.2;33,42;0,97;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;15.100;17975.2;32,96;0,97;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;15.200;17975.2;32,51;0,97;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;15.300;17975.2;32,05;0,97;;3
21/05/26;MINI IBEX-35;CALL;Jun-26;15.700;17975.2;30,23;0,95;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;15.800;17975.2;29,78;0,94;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;16.000;17975.2;28,87;0,93;;3
21/05/26;MINI IBEX-35;CALL;Jun-26;16.100;17975.2;28,42;0,92;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;16.300;17975.2;27,51;0,91;;2
21/05/26;MINI IBEX-35;CALL;Jun-26;16.450;17975.2;26,82;0,89;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;16.500;17975.2;26,60;0,89;;6
21/05/26;MINI IBEX-35;CALL;Jun-26;16.700;17975.2;25,69;0,86;;4
21/05/26;MINI IBEX-35;CALL;Jun-26;16.800;17975.2;25,23;0,85;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;17.000;17975.2;24,32;0,81;;3
21/05/26;MINI IBEX-35;CALL;Jun-26;17.050;17975.2;24,09;0,80;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;17.100;17975.2;23,87;0,79;;3
21/05/26;MINI IBEX-35;CALL;Jun-26;17.200;17975.2;23,41;0,77;;4
21/05/26;MINI IBEX-35;CALL;Jun-26;17.250;17975.2;23,19;0,76;;100
21/05/26;MINI IBEX-35;CALL;Jun-26;17.300;17975.2;22,96;0,75;;2
21/05/26;MINI IBEX-35;CALL;Jun-26;17.350;17975.2;22,73;0,73;;80
21/05/26;MINI IBEX-35;CALL;Jun-26;17.400;17975.2;22,50;0,72;;3
21/05/26;MINI IBEX-35;CALL;Jun-26;17.500;17975.2;22,05;0,69;;10
21/05/26;MINI IBEX-35;CALL;Jun-26;17.600;17975.2;21,59;0,66;;208
21/05/26;MINI IBEX-35;CALL;Jun-26;17.650;17975.2;21,37;0,65;;100
21/05/26;MINI IBEX-35;CALL;Jun-26;17.700;17975.2;21,14;0,63;;108
21/05/26;MINI IBEX-35;CALL;Jun-26;17.750;17975.2;20,91;0,61;;201
21/05/26;MINI IBEX-35;CALL;Jun-26;17.800;17975.2;20,68;0,60;;104
21/05/26;MINI IBEX-35;CALL;Jun-26;17.850;17975.2;20,46;0,58;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;17.900;17975.2;20,23;0,56;;8
21/05/26;MINI IBEX-35;CALL;Jun-26;17.950;17975.2;20,00;0,54;;2
21/05/26;MINI IBEX-35;CALL;Jun-26;18.000;17975.2;19,77;0,52;2;17
21/05/26;MINI IBEX-35;CALL;Jun-26;18.050;17975.2;19,60;0,50;;5
21/05/26;MINI IBEX-35;CALL;Jun-26;18.100;17975.2;19,51;0,48;1;12
21/05/26;MINI IBEX-35;CALL;Jun-26;18.150;17975.2;19,41;0,46;1;16
21/05/26;MINI IBEX-35;CALL;Jun-26;18.200;17975.2;19,32;0,44;;13
21/05/26;MINI IBEX-35;CALL;Jun-26;18.300;17975.2;19,13;0,40;22;69
21/05/26;MINI IBEX-35;CALL;Jun-26;18.350;17975.2;19,04;0,38;9;1
21/05/26;MINI IBEX-35;CALL;Jun-26;18.400;17975.2;18,94;0,36;;7
21/05/26;MINI IBEX-35;CALL;Jun-26;18.450;17975.2;18,85;0,34;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;18.500;17975.2;18,75;0,32;27;113
21/05/26;MINI IBEX-35;CALL;Jun-26;18.550;17975.2;18,66;0,30;4;
21/05/26;MINI IBEX-35;CALL;Jun-26;18.600;17975.2;18,56;0,29;;11
21/05/26;MINI IBEX-35;CALL;Jun-26;18.650;17975.2;18,47;0,27;4;14
21/05/26;MINI IBEX-35;CALL;Jun-26;18.700;17975.2;18,38;0,25;5;108
21/05/26;MINI IBEX-35;CALL;Jun-26;18.750;17975.2;18,28;0,23;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;18.800;17975.2;18,19;0,22;4;7
21/05/26;MINI IBEX-35;CALL;Jun-26;18.900;17975.2;18,00;0,18;;5
21/05/26;MINI IBEX-35;CALL;Jun-26;18.950;17975.2;17,90;0,17;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;19.000;17975.2;17,81;0,16;2;99
21/05/26;MINI IBEX-35;CALL;Jun-26;19.050;17975.2;17,72;0,14;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;19.100;17975.2;17,62;0,13;;3
21/05/26;MINI IBEX-35;CALL;Jun-26;19.200;17975.2;17,43;0,11;;2
21/05/26;MINI IBEX-35;CALL;Jun-26;19.300;17975.2;17,24;0,09;5;7
21/05/26;MINI IBEX-35;CALL;Jun-26;19.400;17975.2;17,06;0,07;;2
21/05/26;MINI IBEX-35;CALL;Jun-26;19.500;17975.2;16,87;0,05;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;19.600;17975.2;16,68;0,04;4;15
21/05/26;MINI IBEX-35;CALL;Jun-26;19.800;17975.2;16,30;0,02;;4
21/05/26;MINI IBEX-35;CALL;Jun-26;20.000;17975.2;15,92;0,01;;1
21/05/26;MINI IBEX-35;CALL;Jun-26;20.200;17975.2;15,55;0,01;;1
21/05/26;MINI IBEX-35;CALL;Jul-26;16.500;17975.2;25,00;0,81;;1
21/05/26;MINI IBEX-35;CALL;Jul-26;17.000;17975.2;23,10;0,73;1;1
21/05/26;MINI IBEX-35;CALL;Jul-26;17.300;17975.2;21,95;0,67;;100
21/05/26;MINI IBEX-35;CALL;Jul-26;17.600;17975.2;20,81;0,60;2;100
21/05/26;MINI IBEX-35;CALL;Jul-26;17.850;17975.2;19,86;0,54;100;100
21/05/26;MINI IBEX-35;CALL;Jul-26;17.950;17975.2;19,52;0,51;;1
21/05/26;MINI IBEX-35;CALL;Jul-26;18.000;17975.2;19,43;0,49;2;3
21/05/26;MINI IBEX-35;CALL;Jul-26;18.050;17975.2;19,35;0,48;;1
21/05/26;MINI IBEX-35;CALL;Jul-26;18.100;17975.2;19,27;0,47;;101
21/05/26;MINI IBEX-35;CALL;Jul-26;18.150;17975.2;19,18;0,45;;103
21/05/26;MINI IBEX-35;CALL;Jul-26;18.400;17975.2;18,77;0,38;1;3
21/05/26;MINI IBEX-35;CALL;Jul-26;18.600;17975.2;18,43;0,32;;2
21/05/26;MINI IBEX-35;CALL;Jul-26;18.700;17975.2;18,26;0,29;;2
21/05/26;MINI IBEX-35;CALL;Jul-26;18.800;17975.2;18,10;0,27;;21
21/05/26;MINI IBEX-35;CALL;Jul-26;18.950;17975.2;17,85;0,23;;1
21/05/26;MINI IBEX-35;CALL;Jul-26;19.000;17975.2;17,76;0,22;4;6
21/05/26;MINI IBEX-35;CALL;Jul-26;19.100;17975.2;17,59;0,19;;4
21/05/26;MINI IBEX-35;CALL;Jul-26;19.300;17975.2;17,26;0,15;1;1
21/05/26;MINI IBEX-35;CALL;Jul-26;19.750;17975.2;16,51;0,07;1;1
21/05/26;MINI IBEX-35;CALL;Ago-26;19.600;17975.2;16,82;0,16;;40
21/05/26;MINI IBEX-35;CALL;Sep-26;12.200;17975.2;37,23;0,97;;32
21/05/26;MINI IBEX-35;CALL;Sep-26;15.500;17975.2;27,02;0,84;;1
21/05/26;MINI IBEX-35;CALL;Sep-26;16.500;17975.2;23,92;0,75;;1
21/05/26;MINI IBEX-35;CALL;Sep-26;16.700;17975.2;23,30;0,73;;9
21/05/26;MINI IBEX-35;CALL;Sep-26;17.000;17975.2;22,37;0,69;;1
21/05/26;MINI IBEX-35;CALL;Sep-26;17.300;17975.2;21,44;0,64;;5
21/05/26;MINI IBEX-35;CALL;Sep-26;17.400;17975.2;21,13;0,63;;3
21/05/26;MINI IBEX-35;CALL;Sep-26;17.500;17975.2;20,83;0,61;;6
21/05/26;MINI IBEX-35;CALL;Sep-26;17.600;17975.2;20,52;0,59;;1
21/05/26;MINI IBEX-35;CALL;Sep-26;18.000;17975.2;19,31;0,52;;100
21/05/26;MINI IBEX-35;CALL;Sep-26;18.100;17975.2;19,16;0,50;;5
21/05/26;MINI IBEX-35;CALL;Sep-26;18.200;17975.2;19,02;0,47;;4
21/05/26;MINI IBEX-35;CALL;Sep-26;18.500;17975.2;18,58;0,41;;1
21/05/26;MINI IBEX-35;CALL;Sep-26;18.600;17975.2;18,44;0,39;;1
21/05/26;MINI IBEX-35;CALL;Sep-26;18.700;17975.2;18,29;0,37;;2
21/05/26;MINI IBEX-35;CALL;Sep-26;18.800;17975.2;18,15;0,35;;23
21/05/26;MINI IBEX-35;CALL;Sep-26;18.900;17975.2;18,00;0,33;;1
21/05/26;MINI IBEX-35;CALL;Sep-26;19.000;17975.2;17,86;0,31;;7
21/05/26;MINI IBEX-35;CALL;Sep-26;19.100;17975.2;17,72;0,29;;3
21/05/26;MINI IBEX-35;CALL;Sep-26;19.400;17975.2;17,28;0,24;1;2
21/05/26;MINI IBEX-35;CALL;Sep-26;19.500;17975.2;17,14;0,22;;1
21/05/26;MINI IBEX-35;CALL;Sep-26;20.000;17975.2;16,41;0,14;;1
