fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
08/07/26;MINI IBEX-35;CALL;Jul-26;17.000;19104.3;25,74;1,00;;1
08/07/26;MINI IBEX-35;CALL;Jul-26;17.300;19104.3;24,46;0,99;;100
08/07/26;MINI IBEX-35;CALL;Jul-26;17.500;19104.3;23,61;0,99;;1
08/07/26;MINI IBEX-35;CALL;Jul-26;17.600;19104.3;23,19;0,98;;100
08/07/26;MINI IBEX-35;CALL;Jul-26;17.850;19104.3;22,12;0,97;;100
08/07/26;MINI IBEX-35;CALL;Jul-26;17.900;19104.3;21,91;0,96;;2
08/07/26;MINI IBEX-35;CALL;Jul-26;18.000;19104.3;21,49;0,95;;18
08/07/26;MINI IBEX-35;CALL;Jul-26;18.050;19104.3;21,27;0,94;;1
08/07/26;MINI IBEX-35;CALL;Jul-26;18.100;19104.3;21,06;0,94;;105
08/07/26;MINI IBEX-35;CALL;Jul-26;18.150;19104.3;20,85;0,93;;106
08/07/26;MINI IBEX-35;CALL;Jul-26;18.200;19104.3;20,64;0,92;;4
08/07/26;MINI IBEX-35;CALL;Jul-26;18.250;19104.3;20,42;0,91;;3
08/07/26;MINI IBEX-35;CALL;Jul-26;18.300;19104.3;20,21;0,89;;3
08/07/26;MINI IBEX-35;CALL;Jul-26;18.350;19104.3;20,00;0,88;;2
08/07/26;MINI IBEX-35;CALL;Jul-26;18.400;19104.3;19,78;0,87;;3
08/07/26;MINI IBEX-35;CALL;Jul-26;18.450;19104.3;19,57;0,85;;4
08/07/26;MINI IBEX-35;CALL;Jul-26;18.500;19104.3;19,36;0,83;;33
08/07/26;MINI IBEX-35;CALL;Jul-26;18.550;19104.3;19,15;0,81;;10
08/07/26;MINI IBEX-35;CALL;Jul-26;18.600;19104.3;18,93;0,79;;6
08/07/26;MINI IBEX-35;CALL;Jul-26;18.700;19104.3;18,51;0,73;;1
08/07/26;MINI IBEX-35;CALL;Jul-26;18.800;19104.3;18,08;0,67;;24
08/07/26;MINI IBEX-35;CALL;Jul-26;18.850;19104.3;17,87;0,64;;11
08/07/26;MINI IBEX-35;CALL;Jul-26;18.900;19104.3;17,66;0,61;1;8
08/07/26;MINI IBEX-35;CALL;Jul-26;18.950;19104.3;17,44;0,57;;1
08/07/26;MINI IBEX-35;CALL;Jul-26;19.000;19104.3;17,23;0,53;4;27
08/07/26;MINI IBEX-35;CALL;Jul-26;19.050;19104.3;17,05;0,50;;2
08/07/26;MINI IBEX-35;CALL;Jul-26;19.100;19104.3;16,96;0,46;1;8
08/07/26;MINI IBEX-35;CALL;Jul-26;19.200;19104.3;16,77;0,38;;17
08/07/26;MINI IBEX-35;CALL;Jul-26;19.250;19104.3;16,68;0,34;1;108
08/07/26;MINI IBEX-35;CALL;Jul-26;19.300;19104.3;16,59;0,31;7;14
08/07/26;MINI IBEX-35;CALL;Jul-26;19.350;19104.3;16,50;0,27;8;9
08/07/26;MINI IBEX-35;CALL;Jul-26;19.400;19104.3;16,40;0,24;6;17
08/07/26;MINI IBEX-35;CALL;Jul-26;19.450;19104.3;16,31;0,21;5;5
08/07/26;MINI IBEX-35;CALL;Jul-26;19.500;19104.3;16,22;0,18;18;54
08/07/26;MINI IBEX-35;CALL;Jul-26;19.550;19104.3;16,13;0,15;27;31
08/07/26;MINI IBEX-35;CALL;Jul-26;19.600;19104.3;16,04;0,13;16;5
08/07/26;MINI IBEX-35;CALL;Jul-26;19.650;19104.3;15,94;0,11;1;2
08/07/26;MINI IBEX-35;CALL;Jul-26;19.700;19104.3;15,85;0,09;16;30
08/07/26;MINI IBEX-35;CALL;Jul-26;19.750;19104.3;15,76;0,07;2;15
08/07/26;MINI IBEX-35;CALL;Jul-26;19.800;19104.3;15,67;0,06;3;30
08/07/26;MINI IBEX-35;CALL;Jul-26;19.850;19104.3;15,58;0,05;1;7
