fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
20/07/26;MINI IBEX-35;CALL;Ago-26;16.500;19206.9;26,62;0,97;;4
20/07/26;MINI IBEX-35;CALL;Ago-26;17.000;19206.9;24,60;0,96;;1
20/07/26;MINI IBEX-35;CALL;Ago-26;17.500;19206.9;22,59;0,93;;1
20/07/26;MINI IBEX-35;CALL;Ago-26;17.700;19206.9;21,78;0,91;;1
20/07/26;MINI IBEX-35;CALL;Ago-26;18.000;19206.9;20,57;0,87;1;14
20/07/26;MINI IBEX-35;CALL;Ago-26;18.050;19206.9;20,37;0,86;;1
20/07/26;MINI IBEX-35;CALL;Ago-26;18.150;19206.9;19,97;0,85;;4
20/07/26;MINI IBEX-35;CALL;Ago-26;18.200;19206.9;19,77;0,84;;1
20/07/26;MINI IBEX-35;CALL;Ago-26;18.300;19206.9;19,36;0,82;;2
20/07/26;MINI IBEX-35;CALL;Ago-26;18.350;19206.9;19,16;0,81;;1
20/07/26;MINI IBEX-35;CALL;Ago-26;18.400;19206.9;18,96;0,80;1;6
20/07/26;MINI IBEX-35;CALL;Ago-26;18.450;19206.9;18,76;0,79;;1
20/07/26;MINI IBEX-35;CALL;Ago-26;18.500;19206.9;18,56;0,77;;6
20/07/26;MINI IBEX-35;CALL;Ago-26;18.600;19206.9;18,15;0,75;;3
20/07/26;MINI IBEX-35;CALL;Ago-26;18.800;19206.9;17,35;0,69;;6
20/07/26;MINI IBEX-35;CALL;Ago-26;18.850;19206.9;17,14;0,67;;1
20/07/26;MINI IBEX-35;CALL;Ago-26;18.900;19206.9;16,94;0,65;1;4
20/07/26;MINI IBEX-35;CALL;Ago-26;19.000;19206.9;16,54;0,62;2;12
20/07/26;MINI IBEX-35;CALL;Ago-26;19.100;19206.9;16,14;0,58;;1
20/07/26;MINI IBEX-35;CALL;Ago-26;19.150;19206.9;15,93;0,56;;1
20/07/26;MINI IBEX-35;CALL;Ago-26;19.200;19206.9;15,73;0,53;6;77
20/07/26;MINI IBEX-35;CALL;Ago-26;19.300;19206.9;15,42;0,49;3;7
20/07/26;MINI IBEX-35;CALL;Ago-26;19.350;19206.9;15,34;0,47;;4
20/07/26;MINI IBEX-35;CALL;Ago-26;19.400;19206.9;15,26;0,44;;4
20/07/26;MINI IBEX-35;CALL;Ago-26;19.450;19206.9;15,17;0,42;;2
20/07/26;MINI IBEX-35;CALL;Ago-26;19.500;19206.9;15,09;0,40;;7
20/07/26;MINI IBEX-35;CALL;Ago-26;19.550;19206.9;15,01;0,38;;1
20/07/26;MINI IBEX-35;CALL;Ago-26;19.600;19206.9;14,93;0,35;1;43
20/07/26;MINI IBEX-35;CALL;Ago-26;19.650;19206.9;14,84;0,33;;5
20/07/26;MINI IBEX-35;CALL;Ago-26;19.700;19206.9;14,76;0,31;;109
20/07/26;MINI IBEX-35;CALL;Ago-26;19.750;19206.9;14,68;0,29;1;100
