fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
19/06/26;MINI IBEX-35;CALL;Jun-26;7.400;19347.4;77,99;1,00;3;
19/06/26;MINI IBEX-35;CALL;Jun-26;11.400;19347.4;59,43;1,00;32;
19/06/26;MINI IBEX-35;CALL;Jun-26;12.100;19347.4;56,18;1,00;3;
19/06/26;MINI IBEX-35;CALL;Jun-26;12.200;19347.4;55,72;1,00;1;
19/06/26;MINI IBEX-35;CALL;Jun-26;12.700;19347.4;53,40;1,00;5;
19/06/26;MINI IBEX-35;CALL;Jun-26;13.400;19347.4;50,15;1,00;1;
19/06/26;MINI IBEX-35;CALL;Jun-26;13.500;19347.4;49,69;1,00;1;
19/06/26;MINI IBEX-35;CALL;Jun-26;13.700;19347.4;48,76;1,00;4;
19/06/26;MINI IBEX-35;CALL;Jun-26;14.500;19347.4;45,05;1,00;1;
19/06/26;MINI IBEX-35;CALL;Jun-26;14.900;19347.4;43,19;1,00;2;
19/06/26;MINI IBEX-35;CALL;Jun-26;15.000;19347.4;42,73;1,00;1;
19/06/26;MINI IBEX-35;CALL;Jun-26;15.100;19347.4;42,26;1,00;1;
19/06/26;MINI IBEX-35;CALL;Jun-26;15.200;19347.4;41,80;1,00;1;
19/06/26;MINI IBEX-35;CALL;Jun-26;15.300;19347.4;41,34;1,00;3;
19/06/26;MINI IBEX-35;CALL;Jun-26;15.700;19347.4;39,48;1,00;1;
19/06/26;MINI IBEX-35;CALL;Jun-26;15.800;19347.4;39,02;1,00;1;
19/06/26;MINI IBEX-35;CALL;Jun-26;16.000;19347.4;38,09;1,00;3;
19/06/26;MINI IBEX-35;CALL;Jun-26;16.100;19347.4;37,62;1,00;1;
19/06/26;MINI IBEX-35;CALL;Jun-26;16.300;19347.4;36,70;1,00;2;
19/06/26;MINI IBEX-35;CALL;Jun-26;16.450;19347.4;36,00;1,00;1;
19/06/26;MINI IBEX-35;CALL;Jun-26;16.500;19347.4;35,77;1,00;6;
19/06/26;MINI IBEX-35;CALL;Jun-26;16.700;19347.4;34,84;1,00;4;
19/06/26;MINI IBEX-35;CALL;Jun-26;16.800;19347.4;34,38;1,00;1;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.000;19347.4;33,45;1,00;3;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.050;19347.4;33,22;1,00;1;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.100;19347.4;32,98;1,00;2;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.200;19347.4;32,52;1,00;4;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.250;19347.4;32,29;1,00;100;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.300;19347.4;32,06;1,00;2;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.350;19347.4;31,82;1,00;80;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.400;19347.4;31,59;1,00;1;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.450;19347.4;31,36;1,00;1;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.500;19347.4;31,13;1,00;10;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.600;19347.4;30,66;1,00;208;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.650;19347.4;30,43;1,00;100;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.700;19347.4;30,20;1,00;108;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.750;19347.4;29,97;1,00;201;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.800;19347.4;29,74;1,00;103;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.850;19347.4;29,50;1,00;2;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.900;19347.4;29,27;1,00;8;
19/06/26;MINI IBEX-35;CALL;Jun-26;17.950;19347.4;29,04;1,00;3;
19/06/26;MINI IBEX-35;CALL;Jun-26;18.000;19347.4;28,81;1,00;22;
19/06/26;MINI IBEX-35;CALL;Jun-26;18.050;19347.4;28,58;1,00;5;
19/06/26;MINI IBEX-35;CALL;Jun-26;18.100;19347.4;28,34;1,00;16;
19/06/26;MINI IBEX-35;CALL;Jun-26;18.150;19347.4;28,11;1,00;18;
19/06/26;MINI IBEX-35;CALL;Jun-26;18.200;19347.4;27,88;1,00;10;
