accion;tipo;fecha_vencimiento;strike;volumen_contratos;posicion_abierta;fecha_boletin
MINI IBEX-35;CALL;Jun-26;13.100;-;2;14/05/26
MINI IBEX-35;CALL;Jun-26;13.200;-;1;14/05/26
MINI IBEX-35;CALL;Jun-26;13.300;-;1;14/05/26
MINI IBEX-35;CALL;Jun-26;13.400;-;3;14/05/26
MINI IBEX-35;CALL;Jun-26;13.500;-;6;14/05/26
MINI IBEX-35;CALL;Jun-26;13.800;-;9;14/05/26
MINI IBEX-35;CALL;Jun-26;14.000;-;46;14/05/26
MINI IBEX-35;CALL;Jun-26;14.100;-;48;14/05/26
MINI IBEX-35;CALL;Jun-26;14.200;-;3;14/05/26
MINI IBEX-35;CALL;Jun-26;14.300;-;6;14/05/26
MINI IBEX-35;CALL;Jun-26;14.400;-;5;14/05/26
MINI IBEX-35;CALL;Jun-26;14.500;-;7;14/05/26
MINI IBEX-35;CALL;Jun-26;14.600;-;29;14/05/26
MINI IBEX-35;CALL;Jun-26;14.700;-;7;14/05/26
MINI IBEX-35;CALL;Jun-26;14.800;-;3;14/05/26
MINI IBEX-35;CALL;Jun-26;14.900;-;22;14/05/26
MINI IBEX-35;CALL;Jun-26;15.000;-;125;14/05/26
MINI IBEX-35;CALL;Jun-26;15.100;-;4;14/05/26
MINI IBEX-35;CALL;Jun-26;15.200;-;2;14/05/26
MINI IBEX-35;CALL;Jun-26;15.300;-;81;14/05/26
MINI IBEX-35;CALL;Jun-26;15.400;-;3;14/05/26
MINI IBEX-35;CALL;Jun-26;15.450;-;5;14/05/26
MINI IBEX-35;CALL;Jun-26;15.500;-;52;14/05/26
MINI IBEX-35;CALL;Jun-26;15.550;-;3;14/05/26
MINI IBEX-35;CALL;Jun-26;15.600;-;37;14/05/26
MINI IBEX-35;CALL;Jun-26;15.650;-;1;14/05/26
MINI IBEX-35;CALL;Jun-26;15.700;1;6;14/05/26
MINI IBEX-35;CALL;Jun-26;15.800;-;1;14/05/26
MINI IBEX-35;CALL;Jun-26;15.850;-;2;14/05/26
MINI IBEX-35;CALL;Jun-26;15.900;-;3;14/05/26
MINI IBEX-35;CALL;Jun-26;16.000;-;125;14/05/26
MINI IBEX-35;CALL;Jun-26;16.100;-;25;14/05/26
MINI IBEX-35;CALL;Jun-26;16.200;-;6;14/05/26
MINI IBEX-35;CALL;Jun-26;16.250;-;1;14/05/26
MINI IBEX-35;CALL;Jun-26;16.300;-;5;14/05/26
MINI IBEX-35;CALL;Jun-26;16.350;-;1;14/05/26
MINI IBEX-35;CALL;Jun-26;16.400;-;4;14/05/26
MINI IBEX-35;CALL;Jun-26;16.500;1;12;14/05/26
MINI IBEX-35;CALL;Jun-26;16.600;16;87;14/05/26
MINI IBEX-35;CALL;Jun-26;16.700;1;2;14/05/26
MINI IBEX-35;CALL;Jun-26;16.750;-;1;14/05/26
MINI IBEX-35;CALL;Jun-26;16.800;1;25;14/05/26
MINI IBEX-35;CALL;Jun-26;16.900;-;23;14/05/26
MINI IBEX-35;CALL;Jun-26;17.000;-;299;14/05/26
MINI IBEX-35;CALL;Jun-26;17.100;3;8;14/05/26
MINI IBEX-35;CALL;Jun-26;17.200;1;170;14/05/26
MINI IBEX-35;CALL;Jun-26;17.250;-;100;14/05/26
MINI IBEX-35;CALL;Jun-26;17.300;-;104;14/05/26
MINI IBEX-35;CALL;Jun-26;17.350;-;181;14/05/26
MINI IBEX-35;CALL;Jun-26;17.400;1;103;14/05/26
MINI IBEX-35;CALL;Jun-26;17.500;-;12;14/05/26
MINI IBEX-35;CALL;Jun-26;17.550;-;100;14/05/26
MINI IBEX-35;CALL;Jun-26;17.600;-;206;14/05/26
MINI IBEX-35;CALL;Jun-26;17.650;-;104;14/05/26
MINI IBEX-35;CALL;Jun-26;17.700;-;2;14/05/26
MINI IBEX-35;CALL;Jun-26;17.750;1;2;14/05/26
MINI IBEX-35;CALL;Jun-26;17.800;-;102;14/05/26
MINI IBEX-35;CALL;Jun-26;17.850;-;100;14/05/26
MINI IBEX-35;CALL;Jun-26;17.900;-;102;14/05/26
MINI IBEX-35;CALL;Jun-26;17.950;-;1;14/05/26
MINI IBEX-35;CALL;Jun-26;18.000;3;10;14/05/26
MINI IBEX-35;CALL;Jun-26;18.100;-;12;14/05/26
MINI IBEX-35;CALL;Jun-26;18.200;-;3;14/05/26
MINI IBEX-35;CALL;Jun-26;18.300;-;100;14/05/26
MINI IBEX-35;CALL;Jun-26;18.400;-;100;14/05/26
MINI IBEX-35;CALL;Jun-26;18.500;-;100;14/05/26
MINI IBEX-35;CALL;Jun-26;18.950;1;-;14/05/26
MINI IBEX-35;CALL;Jul-26;15.000;-;5;14/05/26
MINI IBEX-35;CALL;Jul-26;15.400;-;1;14/05/26
MINI IBEX-35;CALL;Jul-26;15.500;-;2;14/05/26
MINI IBEX-35;CALL;Jul-26;15.600;-;1;14/05/26
MINI IBEX-35;CALL;Jul-26;16.000;-;4;14/05/26
MINI IBEX-35;CALL;Jul-26;16.350;-;1;14/05/26
MINI IBEX-35;CALL;Jul-26;16.400;-;1;14/05/26
MINI IBEX-35;CALL;Jul-26;16.600;-;1;14/05/26
MINI IBEX-35;CALL;Jul-26;16.700;-;1;14/05/26
MINI IBEX-35;CALL;Jul-26;17.100;-;1;14/05/26
MINI IBEX-35;CALL;Jul-26;17.350;-;1;14/05/26
MINI IBEX-35;CALL;Jul-26;17.400;-;2;14/05/26
MINI IBEX-35;CALL;Jul-26;17.600;-;1;14/05/26
MINI IBEX-35;CALL;Jul-26;17.850;1;1;14/05/26
MINI IBEX-35;CALL;Jul-26;18.100;-;1;14/05/26
MINI IBEX-35;CALL;Sep-26;13.000;-;1;14/05/26
MINI IBEX-35;CALL;Sep-26;13.100;-;2;14/05/26
MINI IBEX-35;CALL;Sep-26;13.500;-;2;14/05/26
MINI IBEX-35;CALL;Sep-26;13.600;-;1;14/05/26
MINI IBEX-35;CALL;Sep-26;13.700;-;2;14/05/26
MINI IBEX-35;CALL;Sep-26;13.900;-;1;14/05/26
MINI IBEX-35;CALL;Sep-26;14.000;-;5;14/05/26
MINI IBEX-35;CALL;Sep-26;14.100;-;2;14/05/26
MINI IBEX-35;CALL;Sep-26;14.200;-;1;14/05/26
MINI IBEX-35;CALL;Sep-26;14.300;-;1;14/05/26
MINI IBEX-35;CALL;Sep-26;14.400;1;3;14/05/26
MINI IBEX-35;CALL;Sep-26;14.500;-;4;14/05/26
MINI IBEX-35;CALL;Sep-26;14.600;-;5;14/05/26
MINI IBEX-35;CALL;Sep-26;14.700;-;3;14/05/26
MINI IBEX-35;CALL;Sep-26;15.000;-;11;14/05/26
MINI IBEX-35;CALL;Sep-26;15.200;-;2;14/05/26
MINI IBEX-35;CALL;Sep-26;15.400;-;5;14/05/26
MINI IBEX-35;CALL;Sep-26;15.500;-;27;14/05/26
MINI IBEX-35;CALL;Sep-26;15.600;-;1;14/05/26
MINI IBEX-35;CALL;Sep-26;15.700;-;4;14/05/26
MINI IBEX-35;CALL;Sep-26;15.800;-;1;14/05/26
MINI IBEX-35;CALL;Sep-26;15.900;-;7;14/05/26
MINI IBEX-35;CALL;Sep-26;16.000;-;6;14/05/26
MINI IBEX-35;CALL;Sep-26;16.100;-;1;14/05/26
MINI IBEX-35;CALL;Sep-26;16.300;-;1;14/05/26
MINI IBEX-35;CALL;Sep-26;16.400;-;3;14/05/26
MINI IBEX-35;CALL;Sep-26;16.500;-;1;14/05/26
MINI IBEX-35;CALL;Sep-26;16.600;-;1;14/05/26
MINI IBEX-35;CALL;Sep-26;16.700;-;2;14/05/26
MINI IBEX-35;CALL;Sep-26;16.800;-;1;14/05/26
MINI IBEX-35;CALL;Sep-26;17.000;-;1;14/05/26
MINI IBEX-35;CALL;Sep-26;17.200;-;2;14/05/26
MINI IBEX-35;CALL;Sep-26;17.400;-;3;14/05/26
MINI IBEX-35;CALL;Sep-26;17.500;-;1;14/05/26
MINI IBEX-35;CALL;Sep-26;17.600;-;2;14/05/26
MINI IBEX-35;CALL;Sep-26;17.700;-;2;14/05/26
MINI IBEX-35;CALL;Sep-26;17.800;-;2;14/05/26
MINI IBEX-35;CALL;Sep-26;18.000;-;3;14/05/26
MINI IBEX-35;CALL;Sep-26;18.100;-;2;14/05/26
MINI IBEX-35;CALL;Sep-26;18.200;-;2;14/05/26
MINI IBEX-35;CALL;Sep-26;18.300;-;2;14/05/26
MINI IBEX-35;CALL;Sep-26;18.400;-;3;14/05/26
MINI IBEX-35;CALL;Sep-26;19.400;-;12;14/05/26
MINI IBEX-35;CALL;Dic-26;8.600;-;1.250;14/05/26
MINI IBEX-35;CALL;Dic-26;10.900;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;11.300;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;11.500;-;2;14/05/26
MINI IBEX-35;CALL;Dic-26;12.200;-;2;14/05/26
MINI IBEX-35;CALL;Dic-26;12.300;-;5;14/05/26
MINI IBEX-35;CALL;Dic-26;12.400;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;12.500;-;8;14/05/26
MINI IBEX-35;CALL;Dic-26;12.600;-;6;14/05/26
MINI IBEX-35;CALL;Dic-26;12.900;-;7;14/05/26
MINI IBEX-35;CALL;Dic-26;13.000;-;7;14/05/26
MINI IBEX-35;CALL;Dic-26;13.100;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;13.200;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;13.500;-;504;14/05/26
MINI IBEX-35;CALL;Dic-26;13.600;-;5;14/05/26
MINI IBEX-35;CALL;Dic-26;13.700;-;2;14/05/26
MINI IBEX-35;CALL;Dic-26;14.000;2;1.025;14/05/26
MINI IBEX-35;CALL;Dic-26;14.200;-;3;14/05/26
MINI IBEX-35;CALL;Dic-26;14.300;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;14.500;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;14.800;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;14.900;-;3;14/05/26
MINI IBEX-35;CALL;Dic-26;15.000;-;2;14/05/26
MINI IBEX-35;CALL;Dic-26;15.500;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;15.600;-;32;14/05/26
MINI IBEX-35;CALL;Dic-26;15.700;-;2;14/05/26
MINI IBEX-35;CALL;Dic-26;15.800;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;16.000;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;16.300;-;10;14/05/26
MINI IBEX-35;CALL;Dic-26;16.400;-;6.000;14/05/26
MINI IBEX-35;CALL;Dic-26;16.500;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;16.600;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;16.700;-;1.505;14/05/26
MINI IBEX-35;CALL;Dic-26;16.800;-;3;14/05/26
MINI IBEX-35;CALL;Dic-26;16.900;-;4;14/05/26
MINI IBEX-35;CALL;Dic-26;17.000;-;9;14/05/26
MINI IBEX-35;CALL;Dic-26;17.100;-;5;14/05/26
MINI IBEX-35;CALL;Dic-26;17.200;-;5;14/05/26
MINI IBEX-35;CALL;Dic-26;17.300;-;4;14/05/26
MINI IBEX-35;CALL;Dic-26;17.400;-;6;14/05/26
MINI IBEX-35;CALL;Dic-26;17.500;-;1.000;14/05/26
MINI IBEX-35;CALL;Dic-26;17.600;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;17.700;-;5.011;14/05/26
MINI IBEX-35;CALL;Dic-26;17.800;-;5;14/05/26
MINI IBEX-35;CALL;Dic-26;17.900;-;5.001;14/05/26
MINI IBEX-35;CALL;Dic-26;18.000;-;9;14/05/26
MINI IBEX-35;CALL;Dic-26;18.100;-;2;14/05/26
MINI IBEX-35;CALL;Dic-26;18.200;-;8;14/05/26
MINI IBEX-35;CALL;Dic-26;18.500;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;18.800;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;19.100;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;19.400;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;19.700;-;1;14/05/26
MINI IBEX-35;CALL;Dic-26;20.000;-;1;14/05/26
MINI IBEX-35;CALL;Mar-27;13.000;-;3;14/05/26
MINI IBEX-35;CALL;Mar-27;13.800;-;32;14/05/26
MINI IBEX-35;CALL;Mar-27;16.500;-;1;14/05/26
MINI IBEX-35;CALL;Mar-27;17.000;-;1;14/05/26
MINI IBEX-35;CALL;Mar-27;17.500;-;20;14/05/26
MINI IBEX-35;CALL;Mar-27;18.000;-;750;14/05/26
MINI IBEX-35;CALL;Mar-27;21.600;-;2;14/05/26
MINI IBEX-35;CALL;Mar-27;21.800;-;1;14/05/26
MINI IBEX-35;CALL;Jun-27;13.000;-;2;14/05/26
MINI IBEX-35;CALL;Sep-27;12.100;-;32;14/05/26
MINI IBEX-35;CALL;Sep-27;12.200;-;32;14/05/26
MINI IBEX-35;CALL;Sep-27;12.300;-;32;14/05/26
MINI IBEX-35;CALL;Sep-27;12.400;-;32;14/05/26
MINI IBEX-35;CALL;Sep-27;14.200;-;32;14/05/26
MINI IBEX-35;CALL;Dic-27;13.400;-;250;14/05/26
MINI IBEX-35;CALL;Dic-27;14.700;-;1;14/05/26
MINI IBEX-35;CALL;Dic-27;15.400;-;32;14/05/26
MINI IBEX-35;CALL;Dic-27;15.700;-;32;14/05/26
MINI IBEX-35;CALL;Dic-27;15.800;-;32;14/05/26
MINI IBEX-35;CALL;Dic-28;16.800;-;1.800;14/05/26
ACCIONA;CALL;May-26;190,00;-;1;14/05/26
ACCIONA;CALL;May-26;195,00;-;1;14/05/26
ACCIONA;CALL;May-26;210,00;-;1;14/05/26
ACCIONA;CALL;May-26;220,00;-;1;14/05/26
ACCIONA;CALL;May-26;230,00;-;1;14/05/26
ACCIONA;CALL;May-26;240,00;-;1;14/05/26
ACCIONA;CALL;Jun-26;120,00;-;1;14/05/26
ACCIONA;CALL;Jun-26;220,00;-;2;14/05/26
ACCIONA;CALL;Jun-26;240,00;-;540;14/05/26
ACCIONA;CALL;Jun-26;260,00;-;1;14/05/26
ACCIONA;CALL;Sep-26;120,00;-;1;14/05/26
ACCIONA;CALL;Sep-26;170,00;-;1;14/05/26
ACCIONA;CALL;Sep-26;200,00;-;10;14/05/26
ACCIONA;CALL;Dic-26;175,00;-;2;14/05/26
ACCIONA;CALL;Dic-26;210,00;-;2;14/05/26
ACCIONA ENERGIA;CALL;Jun-26;19,00;-;1;14/05/26
ACCIONA ENERGIA;CALL;Jun-26;21,00;-;1;14/05/26
ACCIONA ENERGIA;CALL;Sep-26;20,00;-;3;14/05/26
ACCIONA ENERGIA;CALL;Dic-26;18,00;-;2;14/05/26
ACCIONA ENERGIA;CALL;Dic-26;19,00;-;3;14/05/26
ACCIONA ENERGIA;CALL;Dic-26;21,00;-;15;14/05/26
ACERINOX;CALL;May-26;10,50;-;2;14/05/26
ACERINOX;CALL;May-26;11,00;-;5;14/05/26
ACERINOX;CALL;May-26;12,00;-;6;14/05/26
ACERINOX;CALL;May-26;12,50;-;10;14/05/26
ACERINOX;CALL;May-26;13,00;-;30;14/05/26
ACERINOX;CALL;May-26;13,50;-;2;14/05/26
ACERINOX;CALL;May-26;14,50;-;1;14/05/26
ACERINOX;CALL;Jun-26;8,50;-;20;14/05/26
ACERINOX;CALL;Jun-26;9,25;-;20;14/05/26
ACERINOX;CALL;Jun-26;9,50;-;1;14/05/26
ACERINOX;CALL;Jun-26;10,00;-;61;14/05/26
ACERINOX;CALL;Jun-26;10,50;-;9;14/05/26
ACERINOX;CALL;Jun-26;11,50;-;37;14/05/26
ACERINOX;CALL;Jun-26;12,00;-;16;14/05/26
ACERINOX;CALL;Jun-26;12,50;-;202;14/05/26
ACERINOX;CALL;Jun-26;13,00;-;520;14/05/26
ACERINOX;CALL;Jun-26;13,50;-;10;14/05/26
ACERINOX;CALL;Jun-26;14,00;-;12;14/05/26
ACERINOX;CALL;Jul-26;14,00;1;2;14/05/26
ACERINOX;CALL;Sep-26;9,00;-;23;14/05/26
ACERINOX;CALL;Sep-26;9,50;-;43;14/05/26
ACERINOX;CALL;Sep-26;9,75;-;1;14/05/26
ACERINOX;CALL;Sep-26;10,00;-;10;14/05/26
ACERINOX;CALL;Sep-26;10,50;-;40;14/05/26
ACERINOX;CALL;Sep-26;11,00;-;150;14/05/26
ACERINOX;CALL;Sep-26;12,00;-;10;14/05/26
ACERINOX;CALL;Sep-26;13,00;-;11;14/05/26
ACERINOX;CALL;Sep-26;14,00;-;10;14/05/26
ACERINOX;CALL;Sep-26;15,00;-;2;14/05/26
ACERINOX;CALL;Dic-26;9,50;-;1;14/05/26
ACERINOX;CALL;Dic-26;9,75;-;1;14/05/26
ACERINOX;CALL;Dic-26;10,00;-;97;14/05/26
ACERINOX;CALL;Dic-26;10,50;-;35;14/05/26
ACERINOX;CALL;Dic-26;11,00;-;51;14/05/26
ACERINOX;CALL;Dic-26;11,50;-;25;14/05/26
ACERINOX;CALL;Dic-26;12,00;-;75;14/05/26
ACERINOX;CALL;Dic-26;12,50;-;125;14/05/26
ACERINOX;CALL;Dic-26;13,50;-;10;14/05/26
ACERINOX;CALL;Mar-27;8,00;-;2;14/05/26
ACERINOX;CALL;Mar-27;10,00;-;175;14/05/26
ACERINOX;CALL;Mar-27;10,50;-;50;14/05/26
ACERINOX;CALL;Mar-27;11,00;-;130;14/05/26
ACERINOX;CALL;Mar-27;11,50;-;126;14/05/26
ACERINOX;CALL;Mar-27;12,00;-;70;14/05/26
ACERINOX;CALL;Jun-27;8,75;-;1;14/05/26
ACERINOX;CALL;Jun-27;10,00;-;243;14/05/26
ACERINOX;CALL;Sep-27;12,00;-;207;14/05/26
ACERINOX;CALL;Dic-27;12,00;-;150;14/05/26
ACERINOX;CALL;Mar-28;12,00;-;208;14/05/26
ACS;CALL;May-26;90,00;-;3;14/05/26
ACS;CALL;May-26;96,00;-;1;14/05/26
ACS;CALL;May-26;98,00;-;50;14/05/26
ACS;CALL;May-26;100,00;-;10;14/05/26
ACS;CALL;May-26;110,00;-;3;14/05/26
ACS;CALL;May-26;115,00;-;474;14/05/26
ACS;CALL;May-26;120,00;-;30;14/05/26
ACS;CALL;May-26;125,00;-;60;14/05/26
ACS;CALL;May-26;130,00;-;1;14/05/26
ACS;CALL;May-26;135,00;-;1;14/05/26
ACS;CALL;May-26;140,00;-;1;14/05/26
ACS;CALL;Jun-26;30,00;-;25;14/05/26
ACS;CALL;Jun-26;31,00;-;25;14/05/26
ACS;CALL;Jun-26;34,00;-;10;14/05/26
ACS;CALL;Jun-26;41,00;-;25;14/05/26
ACS;CALL;Jun-26;42,00;-;25;14/05/26
ACS;CALL;Jun-26;43,00;-;25;14/05/26
ACS;CALL;Jun-26;44,00;-;25;14/05/26
ACS;CALL;Jun-26;45,00;-;26;14/05/26
