fecha_boletin;accion;tipo;fecha_vencimiento;strike;spot;volatilidad_cierre;delta_cierre;volumen_contratos;posicion_abierta
25/09/26;MINI IBEX-35;CALL;Oct-26;17.000;19700.1;26,92;0,99;;5
25/09/26;MINI IBEX-35;CALL;Oct-26;18.000;19700.1;22,42;0,95;;3
25/09/26;MINI IBEX-35;CALL;Oct-26;18.100;19700.1;21,97;0,95;;3
25/09/26;MINI IBEX-35;CALL;Oct-26;18.600;19700.1;19,72;0,89;;3
25/09/26;MINI IBEX-35;CALL;Oct-26;19.000;19700.1;17,92;0,80;;4
25/09/26;MINI IBEX-35;CALL;Oct-26;19.050;19700.1;17,69;0,79;;1
25/09/26;MINI IBEX-35;CALL;Oct-26;19.150;19700.1;17,24;0,76;;1
25/09/26;MINI IBEX-35;CALL;Oct-26;19.200;19700.1;17,02;0,74;;3
25/09/26;MINI IBEX-35;CALL;Oct-26;19.300;19700.1;16,57;0,70;;3
25/09/26;MINI IBEX-35;CALL;Oct-26;19.400;19700.1;16,12;0,66;;5
25/09/26;MINI IBEX-35;CALL;Oct-26;19.450;19700.1;15,89;0,64;;11
25/09/26;MINI IBEX-35;CALL;Oct-26;19.500;19700.1;15,67;0,61;3;2
25/09/26;MINI IBEX-35;CALL;Oct-26;19.550;19700.1;15,44;0,59;;11
25/09/26;MINI IBEX-35;CALL;Oct-26;19.600;19700.1;15,22;0,56;;8
25/09/26;MINI IBEX-35;CALL;Oct-26;19.650;19700.1;14,99;0,53;6;7
25/09/26;MINI IBEX-35;CALL;Oct-26;19.700;19700.1;14,77;0,51;4;5
25/09/26;MINI IBEX-35;CALL;Oct-26;19.750;19700.1;14,67;0,48;;1
25/09/26;MINI IBEX-35;CALL;Oct-26;19.800;19700.1;14,56;0,45;1;110
25/09/26;MINI IBEX-35;CALL;Oct-26;19.850;19700.1;14,46;0,42;;1
25/09/26;MINI IBEX-35;CALL;Oct-26;19.900;19700.1;14,36;0,39;1;11
25/09/26;MINI IBEX-35;CALL;Oct-26;19.950;19700.1;14,25;0,36;3;3
25/09/26;MINI IBEX-35;CALL;Oct-26;20.000;19700.1;14,15;0,33;5;26
25/09/26;MINI IBEX-35;CALL;Oct-26;20.050;19700.1;14,05;0,31;1;101
25/09/26;MINI IBEX-35;CALL;Oct-26;20.100;19700.1;13,94;0,28;1;105
25/09/26;MINI IBEX-35;CALL;Oct-26;20.150;19700.1;13,84;0,25;;12
25/09/26;MINI IBEX-35;CALL;Oct-26;20.200;19700.1;13,74;0,23;3;118
25/09/26;MINI IBEX-35;CALL;Oct-26;20.250;19700.1;13,63;0,21;1;12
25/09/26;MINI IBEX-35;CALL;Oct-26;20.300;19700.1;13,53;0,18;;8
25/09/26;MINI IBEX-35;CALL;Oct-26;20.350;19700.1;13,43;0,16;;1
25/09/26;MINI IBEX-35;CALL;Oct-26;20.400;19700.1;13,32;0,14;;3
25/09/26;MINI IBEX-35;CALL;Oct-26;20.450;19700.1;13,22;0,12;;2
25/09/26;MINI IBEX-35;CALL;Oct-26;20.500;19700.1;13,12;0,11;3;15
25/09/26;MINI IBEX-35;CALL;Oct-26;20.550;19700.1;13,01;0,09;;1
25/09/26;MINI IBEX-35;CALL;Oct-26;20.600;19700.1;12,91;0,08;35;106
25/09/26;MINI IBEX-35;CALL;Oct-26;20.650;19700.1;12,81;0,07;;106
25/09/26;MINI IBEX-35;CALL;Oct-26;20.700;19700.1;12,70;0,05;;115
25/09/26;MINI IBEX-35;CALL;Oct-26;20.750;19700.1;12,60;0,05;;100
25/09/26;MINI IBEX-35;CALL;Oct-26;20.800;19700.1;12,50;0,04;;12
25/09/26;MINI IBEX-35;CALL;Oct-26;20.900;19700.1;12,29;0,02;;1
25/09/26;MINI IBEX-35;CALL;Oct-26;21.000;19700.1;12,08;0,01;;11
25/09/26;MINI IBEX-35;CALL;Oct-26;21.100;19700.1;11,88;0,01;;4
25/09/26;MINI IBEX-35;CALL;Oct-26;21.200;19700.1;11,67;;;1
25/09/26;MINI IBEX-35;CALL;Oct-26;21.300;19700.1;11,47;;;5
25/09/26;MINI IBEX-35;CALL;Oct-26;21.400;19700.1;11,26;;;2
25/09/26;MINI IBEX-35;CALL;Oct-26;21.600;19700.1;10,85;;;2
25/09/26;MINI IBEX-35;CALL;Nov-26;19.200;19700.1;17,07;0,65;;1
25/09/26;MINI IBEX-35;CALL;Nov-26;19.300;19700.1;16,70;0,63;;1
25/09/26;MINI IBEX-35;CALL;Nov-26;19.500;19700.1;15,96;0,57;;1
25/09/26;MINI IBEX-35;CALL;Nov-26;19.700;19700.1;15,26;0,50;;4
25/09/26;MINI IBEX-35;CALL;Nov-26;19.900;19700.1;14,90;0,43;;2
25/09/26;MINI IBEX-35;CALL;Nov-26;19.950;19700.1;14,81;0,42;;3
25/09/26;MINI IBEX-35;CALL;Nov-26;20.000;19700.1;14,72;0,40;;10
25/09/26;MINI IBEX-35;CALL;Nov-26;20.100;19700.1;14,54;0,37;;1
25/09/26;MINI IBEX-35;CALL;Nov-26;20.150;19700.1;14,45;0,35;;5
25/09/26;MINI IBEX-35;CALL;Nov-26;20.200;19700.1;14,36;0,33;;3
25/09/26;MINI IBEX-35;CALL;Nov-26;20.300;19700.1;14,18;0,30;;4
25/09/26;MINI IBEX-35;CALL;Nov-26;20.400;19700.1;14,00;0,26;;2
25/09/26;MINI IBEX-35;CALL;Nov-26;20.500;19700.1;13,82;0,23;;1
25/09/26;MINI IBEX-35;CALL;Nov-26;20.600;19700.1;13,64;0,20;;6
25/09/26;MINI IBEX-35;CALL;Nov-26;20.700;19700.1;13,46;0,18;;11
25/09/26;MINI IBEX-35;CALL;Nov-26;20.800;19700.1;13,29;0,15;;20
25/09/26;MINI IBEX-35;CALL;Nov-26;20.900;19700.1;13,11;0,13;;3
25/09/26;MINI IBEX-35;CALL;Nov-26;21.000;19700.1;12,93;0,11;;12
25/09/26;MINI IBEX-35;CALL;Nov-26;21.200;19700.1;12,57;0,07;;2
25/09/26;MINI IBEX-35;CALL;Nov-26;21.250;19700.1;12,48;0,06;;1
25/09/26;MINI IBEX-35;CALL;Nov-26;21.400;19700.1;12,21;0,04;;1
25/09/26;MINI IBEX-35;CALL;Nov-26;22.100;19700.1;10,95;;;1
25/09/26;MINI IBEX-35;CALL;Dic-26;7.500;19700.1;54,76;0,99;;3
25/09/26;MINI IBEX-35;CALL;Dic-26;8.300;19700.1;52,20;0,99;;655
25/09/26;MINI IBEX-35;CALL;Dic-26;8.600;19700.1;51,24;0,99;;1.250
25/09/26;MINI IBEX-35;CALL;Dic-26;10.500;19700.1;45,16;0,99;;30
25/09/26;MINI IBEX-35;CALL;Dic-26;12.000;19700.1;40,36;0,99;;12
25/09/26;MINI IBEX-35;CALL;Dic-26;12.200;19700.1;39,72;0,99;;32
25/09/26;MINI IBEX-35;CALL;Dic-26;13.000;19700.1;37,16;0,99;;1
25/09/26;MINI IBEX-35;CALL;Dic-26;14.800;19700.1;31,39;0,97;;32
25/09/26;MINI IBEX-35;CALL;Dic-26;15.000;19700.1;30,75;0,97;;2
25/09/26;MINI IBEX-35;CALL;Dic-26;15.300;19700.1;29,79;0,96;;1
25/09/26;MINI IBEX-35;CALL;Dic-26;16.000;19700.1;27,55;0,94;;10
25/09/26;MINI IBEX-35;CALL;Dic-26;16.400;19700.1;26,27;0,93;;6.000
25/09/26;MINI IBEX-35;CALL;Dic-26;16.700;19700.1;25,31;0,91;;1.500
25/09/26;MINI IBEX-35;CALL;Dic-26;16.900;19700.1;24,67;0,90;;5
25/09/26;MINI IBEX-35;CALL;Dic-26;17.000;19700.1;24,35;0,90;;19
25/09/26;MINI IBEX-35;CALL;Dic-26;17.100;19700.1;24,03;0,89;;5
25/09/26;MINI IBEX-35;CALL;Dic-26;17.200;19700.1;23,71;0,89;;1
25/09/26;MINI IBEX-35;CALL;Dic-26;17.300;19700.1;23,39;0,88;;1
25/09/26;MINI IBEX-35;CALL;Dic-26;17.400;19700.1;23,07;0,87;;8
25/09/26;MINI IBEX-35;CALL;Dic-26;17.500;19700.1;22,75;0,86;;1.006
25/09/26;MINI IBEX-35;CALL;Dic-26;17.600;19700.1;22,43;0,86;;11
25/09/26;MINI IBEX-35;CALL;Dic-26;17.700;19700.1;22,11;0,85;;5.007
25/09/26;MINI IBEX-35;CALL;Dic-26;17.800;19700.1;21,79;0,84;;93
25/09/26;MINI IBEX-35;CALL;Dic-26;17.900;19700.1;21,47;0,83;;5.004
25/09/26;MINI IBEX-35;CALL;Dic-26;18.000;19700.1;21,15;0,82;;7
25/09/26;MINI IBEX-35;CALL;Dic-26;18.100;19700.1;20,83;0,81;;1
25/09/26;MINI IBEX-35;CALL;Dic-26;18.200;19700.1;20,51;0,79;;1
25/09/26;MINI IBEX-35;CALL;Dic-26;18.300;19700.1;20,19;0,78;;5
25/09/26;MINI IBEX-35;CALL;Dic-26;18.400;19700.1;19,87;0,77;;2
25/09/26;MINI IBEX-35;CALL;Dic-26;18.500;19700.1;19,55;0,75;;6.004
25/09/26;MINI IBEX-35;CALL;Dic-26;18.600;19700.1;19,23;0,74;;1
25/09/26;MINI IBEX-35;CALL;Dic-26;18.800;19700.1;18,59;0,71;;1
25/09/26;MINI IBEX-35;CALL;Dic-26;18.900;19700.1;18,27;0,69;;1
25/09/26;MINI IBEX-35;CALL;Dic-26;19.000;19700.1;17,95;0,67;;3
25/09/26;MINI IBEX-35;CALL;Dic-26;19.100;19700.1;17,63;0,65;;1
25/09/26;MINI IBEX-35;CALL;Dic-26;19.200;19700.1;17,31;0,63;;4
25/09/26;MINI IBEX-35;CALL;Dic-26;19.300;19700.1;16,99;0,61;;2
25/09/26;MINI IBEX-35;CALL;Dic-26;19.500;19700.1;16,35;0,56;;4.704
25/09/26;MINI IBEX-35;CALL;Dic-26;19.600;19700.1;16,03;0,53;;3
25/09/26;MINI IBEX-35;CALL;Dic-26;19.700;19700.1;15,74;0,51;;2
25/09/26;MINI IBEX-35;CALL;Dic-26;19.800;19700.1;15,58;0,48;;4
25/09/26;MINI IBEX-35;CALL;Dic-26;19.900;19700.1;15,42;0,45;;6
25/09/26;MINI IBEX-35;CALL;Dic-26;20.000;19700.1;15,26;0,43;1;20
25/09/26;MINI IBEX-35;CALL;Dic-26;20.100;19700.1;15,10;0,40;;12
25/09/26;MINI IBEX-35;CALL;Dic-26;20.200;19700.1;14,94;0,37;;11
25/09/26;MINI IBEX-35;CALL;Dic-26;20.300;19700.1;14,78;0,34;;4
25/09/26;MINI IBEX-35;CALL;Dic-26;20.400;19700.1;14,63;0,32;;9
25/09/26;MINI IBEX-35;CALL;Dic-26;20.500;19700.1;14,47;0,29;;6.005
25/09/26;MINI IBEX-35;CALL;Dic-26;20.550;19700.1;14,39;0,28;1;1
25/09/26;MINI IBEX-35;CALL;Dic-26;20.600;19700.1;14,31;0,26;;24
25/09/26;MINI IBEX-35;CALL;Dic-26;20.700;19700.1;14,15;0,24;;2
25/09/26;MINI IBEX-35;CALL;Dic-26;20.800;19700.1;13,99;0,22;;1
25/09/26;MINI IBEX-35;CALL;Dic-26;20.900;19700.1;13,83;0,19;;1
25/09/26;MINI IBEX-35;CALL;Dic-26;21.000;19700.1;13,67;0,17;;5.198
25/09/26;MINI IBEX-35;CALL;Dic-26;21.100;19700.1;13,51;0,15;;2
25/09/26;MINI IBEX-35;CALL;Dic-26;21.200;19700.1;13,35;0,13;;6
25/09/26;MINI IBEX-35;CALL;Dic-26;21.300;19700.1;13,19;0,11;1;11
25/09/26;MINI IBEX-35;CALL;Dic-26;21.700;19700.1;12,56;0,06;;2
25/09/26;MINI IBEX-35;CALL;Dic-26;21.900;19700.1;12,24;0,04;;1
25/09/26;MINI IBEX-35;CALL;Dic-26;22.000;19700.1;12,08;0,03;;3
25/09/26;MINI IBEX-35;CALL;Dic-26;22.200;19700.1;11,76;0,02;;4
25/09/26;MINI IBEX-35;CALL;Dic-26;22.300;19700.1;11,60;0,01;;2
